contest,scale,year,area,party,n_cand,share,seats,lag_n,lag_share,exp_quotas,lag_exp_quotas
local,dea,2023,Moyola,Other,0,0.0,5,1.0,1.2066556585799568,0.0,0.0723993395147974
local,dea,2014,Moyola,PBP,0,0.0,5,,,0.0,
local,dea,2019,Moyola,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Moyola,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Moyola,SDLP,1,13.558406482106685,5,,,0.8135043889264011,
local,dea,2019,Moyola,SDLP,1,11.685507430458529,5,1.0,13.558406482106685,0.7011304458275117,0.8135043889264011
local,dea,2023,Moyola,SDLP,1,7.110091743119266,5,1.0,11.685507430458529,0.42660550458715596,0.7011304458275117
local,dea,2014,Moyola,Sinn Féin,3,50.99257258609048,5,,,3.059554355165429,
local,dea,2019,Moyola,Sinn Féin,3,50.857360599517335,5,3.0,50.99257258609048,3.05144163597104,3.059554355165429
local,dea,2023,Moyola,Sinn Féin,3,57.19746614242027,5,3.0,50.857360599517335,3.431847968545216,3.05144163597104
local,dea,2014,Moyola,TUV,0,0.0,5,,,0.0,
local,dea,2019,Moyola,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Moyola,TUV,1,5.6684141546526865,5,0.0,0.0,0.3401048492791612,0.0
local,dea,2014,Moyola,UUP,1,16.948008102633356,5,,,1.0168804861580014,
local,dea,2019,Moyola,UUP,1,11.901435285151784,5,1.0,16.948008102633356,0.7140861171091071,1.0168804861580014
local,dea,2023,Moyola,UUP,1,6.4657055482743555,5,1.0,11.901435285151784,0.3879423328964613,0.7140861171091071
local,dea,2014,Newry,Alliance,0,0.0,6,,,0.0,
local,dea,2019,Newry,Alliance,1,7.282828282828283,6,0.0,0.0,0.5097979797979798,0.0
local,dea,2023,Newry,Alliance,1,7.941823748923548,6,1.0,7.282828282828283,0.5559276624246484,0.5097979797979798
local,dea,2014,Newry,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Newry,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Newry,Aontú,1,3.04277102669601,6,0.0,0.0,0.2129939718687207,0.0
local,dea,2014,Newry,DUP,0,0.0,6,,,0.0,
local,dea,2019,Newry,DUP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Newry,DUP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Newry,Green,0,0.0,6,,,0.0,
local,dea,2019,Newry,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Newry,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Newry,Independent,2,12.318511796733212,6,,,0.8622958257713248,
local,dea,2019,Newry,Independent,1,23.19191919191919,6,2.0,12.318511796733212,1.6234343434343432,0.8622958257713248
local,dea,2023,Newry,Independent,1,1.999808630753038,6,1.0,23.19191919191919,0.13998660415271266,1.6234343434343432
local,dea,2014,Newry,Other,0,0.0,6,,,0.0,
local,dea,2019,Newry,Other,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Newry,Other,1,0.9951200842024687,6,0.0,0.0,0.0696584058941728,0.0
local,dea,2014,Newry,PBP,0,0.0,6,,,0.0,
local,dea,2019,Newry,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Newry,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Newry,SDLP,4,31.601633393829403,6,,,2.2121143375680585,
local,dea,2019,Newry,SDLP,2,21.303030303030305,6,4.0,31.601633393829403,1.4912121212121212,2.2121143375680585
local,dea,2023,Newry,SDLP,2,18.14180461199885,6,2.0,21.303030303030305,1.2699263228399196,1.4912121212121212
local,dea,2014,Newry,Sinn Féin,3,51.724137931034484,6,,,3.620689655172414,
local,dea,2019,Newry,Sinn Féin,4,44.77777777777778,6,3.0,51.724137931034484,3.1344444444444446,3.620689655172414
local,dea,2023,Newry,Sinn Féin,4,65.1516601282174,6,4.0,44.77777777777778,4.560616208975218,3.1344444444444446
local,dea,2014,Newry,TUV,0,0.0,6,,,0.0,
local,dea,2019,Newry,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Newry,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Newry,UUP,1,4.3557168784029034,6,,,0.30490018148820325,
local,dea,2019,Newry,UUP,1,3.4444444444444446,6,1.0,4.3557168784029034,0.24111111111111114,0.30490018148820325
local,dea,2023,Newry,UUP,1,2.7270117692086884,6,1.0,3.4444444444444446,0.1908908238446082,0.24111111111111114
local,dea,2014,Newtownards,Alliance,2,12.742074750215863,7,,,1.019365980017269,
local,dea,2019,Newtownards,Alliance,2,19.961635295528115,7,2.0,12.742074750215863,1.5969308236422493,1.019365980017269
local,dea,2023,Newtownards,Alliance,2,23.51103931071621,7,2.0,19.961635295528115,1.880883144857297,1.5969308236422493
local,dea,2014,Newtownards,Aontú,0,0.0,7,,,0.0,
local,dea,2019,Newtownards,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Newtownards,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Newtownards,DUP,4,35.70988035031454,7,,,2.8567904280251635,
local,dea,2019,Newtownards,DUP,3,32.3702193981537,7,4.0,35.70988035031454,2.589617551852296,2.8567904280251635
local,dea,2023,Newtownards,DUP,3,32.38556812062466,7,3.0,32.3702193981537,2.590845449649973,2.589617551852296
local,dea,2014,Newtownards,Green,0,0.0,7,,,0.0,
local,dea,2019,Newtownards,Green,1,4.483874835151661,7,0.0,0.0,0.35870998681213284,0.0
local,dea,2023,Newtownards,Green,1,2.4340333871836295,7,1.0,4.483874835151661,0.19472267097469037,0.35870998681213284
local,dea,2014,Newtownards,Independent,3,25.33612927100037,7,,,2.0268903416800295,
local,dea,2019,Newtownards,Independent,2,25.920153458817886,7,3.0,25.33612927100037,2.073612276705431,2.0268903416800295
local,dea,2023,Newtownards,Independent,3,21.69089929994615,7,2.0,25.920153458817886,1.735271943995692,2.073612276705431
local,dea,2014,Newtownards,Other,2,4.551622055014185,7,,,0.3641297644011348,
local,dea,2019,Newtownards,Other,1,2.673540342884546,7,2.0,4.551622055014185,0.21388322743076368,0.3641297644011348
local,dea,2023,Newtownards,Other,0,0.0,7,1.0,2.673540342884546,0.0,0.21388322743076368
local,dea,2014,Newtownards,PBP,0,0.0,7,,,0.0,
local,dea,2019,Newtownards,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Newtownards,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Newtownards,SDLP,0,0.0,7,,,0.0,
local,dea,2019,Newtownards,SDLP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Newtownards,SDLP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Newtownards,Sinn Féin,0,0.0,7,,,0.0,
local,dea,2019,Newtownards,Sinn Féin,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Newtownards,Sinn Féin,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Newtownards,TUV,1,6.43887998026397,7,,,0.5151103984211176,
local,dea,2019,Newtownards,TUV,0,0.0,7,1.0,6.43887998026397,0.0,0.5151103984211176
local,dea,2023,Newtownards,TUV,1,6.440495422724825,7,0.0,0.0,0.515239633817986,0.0
local,dea,2014,Newtownards,UUP,2,15.22141359319107,7,,,1.2177130874552855,
local,dea,2019,Newtownards,UUP,2,14.590576669464093,7,2.0,15.22141359319107,1.1672461335571276,1.2177130874552855
local,dea,2023,Newtownards,UUP,1,13.537964458804524,7,2.0,14.590576669464093,1.083037156704362,1.1672461335571276
local,dea,2014,Oldpark,Alliance,1,3.0374940673943995,6,,,0.21262458471760798,
local,dea,2019,Oldpark,Alliance,1,3.443100556193167,6,1.0,3.0374940673943995,0.2410170389335217,0.21262458471760798
local,dea,2023,Oldpark,Alliance,1,3.66327025715672,6,1.0,3.443100556193167,0.2564289180009704,0.2410170389335217
local,dea,2014,Oldpark,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Oldpark,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Oldpark,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Oldpark,DUP,2,18.06359753203607,6,,,1.264451827242525,
local,dea,2019,Oldpark,DUP,2,20.07592478149554,6,2.0,18.06359753203607,1.405314734704688,1.264451827242525
local,dea,2023,Oldpark,DUP,2,17.64515607310367,6,2.0,20.07592478149554,1.235160925117257,1.405314734704688
local,dea,2014,Oldpark,Green,0,0.0,6,,,0.0,
local,dea,2019,Oldpark,Green,1,2.0393749448221064,6,0.0,0.0,0.14275624613754745,0.0
local,dea,2023,Oldpark,Green,1,1.2049167071001132,6,1.0,2.0393749448221064,0.08434416949700793,0.14275624613754745
local,dea,2014,Oldpark,Independent,1,8.030374940673944,6,,,0.5621262458471761,
local,dea,2019,Oldpark,Independent,0,0.0,6,1.0,8.030374940673944,0.0,0.5621262458471761
local,dea,2023,Oldpark,Independent,1,14.127446223516092,6,0.0,0.0,0.9889212356461264,0.0
local,dea,2014,Oldpark,Other,3,10.982439487422877,6,,,0.7687707641196013,
local,dea,2019,Oldpark,Other,2,5.897413260351373,6,3.0,10.982439487422877,0.4128189282245961,0.7687707641196013
local,dea,2023,Oldpark,Other,1,0.3719877082322497,6,2.0,5.897413260351373,0.02603913957625748,0.4128189282245961
local,dea,2014,Oldpark,PBP,0,0.0,6,,,0.0,
local,dea,2019,Oldpark,PBP,1,3.946322945175245,6,0.0,0.0,0.27624260616226715,0.0
local,dea,2023,Oldpark,PBP,1,5.6606825165777135,6,1.0,3.946322945175245,0.39624777616043994,0.27624260616226715
local,dea,2014,Oldpark,SDLP,1,8.76127195064072,6,,,0.6132890365448505,
local,dea,2019,Oldpark,SDLP,1,25.2140902268915,6,1.0,8.76127195064072,1.764986315882405,0.6132890365448505
local,dea,2023,Oldpark,SDLP,1,1.9812388808021997,6,1.0,25.2140902268915,0.13868672165615398,1.764986315882405
local,dea,2014,Oldpark,Sinn Féin,4,44.64167062173707,6,,,3.124916943521595,
local,dea,2019,Oldpark,Sinn Féin,4,37.27377063653218,6,4.0,44.64167062173707,2.6091639445572525,3.124916943521595
local,dea,2023,Oldpark,Sinn Féin,4,50.533721494420185,6,4.0,37.27377063653218,3.5373605046094125,2.6091639445572525
local,dea,2014,Oldpark,TUV,1,3.0090175605125773,6,,,0.2106312292358804,
local,dea,2019,Oldpark,TUV,0,0.0,6,1.0,3.0090175605125773,0.0,0.2106312292358804
local,dea,2023,Oldpark,TUV,1,4.811580139091056,6,0.0,0.0,0.33681060973637394,0.0
local,dea,2014,Oldpark,UUP,1,3.4741338395823447,6,,,0.24318936877076414,
local,dea,2019,Oldpark,UUP,1,2.1100026485388894,6,1.0,3.4741338395823447,0.14770018539772226,0.24318936877076414
local,dea,2023,Oldpark,UUP,0,0.0,6,1.0,2.1100026485388894,0.0,0.14770018539772226
local,dea,2014,Omagh,Alliance,1,6.32890085844134,6,,,0.44302306009089376,
local,dea,2019,Omagh,Alliance,1,9.68096809680968,6,1.0,6.32890085844134,0.6776677667766776,0.44302306009089376
local,dea,2023,Omagh,Alliance,1,13.140446051838456,6,1.0,9.68096809680968,0.919831223628692,0.6776677667766776
local,dea,2014,Omagh,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Omagh,Aontú,1,2.8602860286028604,6,0.0,0.0,0.20022002200220024,0.0
local,dea,2023,Omagh,Aontú,0,0.0,6,1.0,2.8602860286028604,0.0,0.20022002200220024
local,dea,2014,Omagh,DUP,2,20.013465746507322,6,,,1.4009426022555125,
local,dea,2019,Omagh,DUP,1,15.244381581015244,6,2.0,20.013465746507322,1.067106710671067,1.4009426022555125
local,dea,2023,Omagh,DUP,1,17.148884870403858,6,1.0,15.244381581015244,1.20042194092827,1.067106710671067
local,dea,2014,Omagh,Green,0,0.0,6,,,0.0,
local,dea,2019,Omagh,Green,1,2.215935879302216,6,0.0,0.0,0.15511551155115513,0.0
local,dea,2023,Omagh,Green,0,0.0,6,1.0,2.215935879302216,0.0,0.15511551155115513
local,dea,2014,Omagh,Independent,1,1.41390338326881,6,,,0.0989732368288167,
local,dea,2019,Omagh,Independent,4,17.177432028917178,6,1.0,1.41390338326881,1.2024202420242025,0.0989732368288167
local,dea,2023,Omagh,Independent,2,8.273056057866185,6,4.0,17.177432028917178,0.579113924050633,1.2024202420242025
local,dea,2014,Omagh,Other,0,0.0,6,,,0.0,
local,dea,2019,Omagh,Other,1,1.5873015873015872,6,0.0,0.0,0.1111111111111111,0.0
local,dea,2023,Omagh,Other,1,1.1301989150090417,6,1.0,1.5873015873015872,0.07911392405063292,0.1111111111111111
local,dea,2014,Omagh,PBP,0,0.0,6,,,0.0,
local,dea,2019,Omagh,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Omagh,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Omagh,SDLP,2,23.245244908264603,6,,,1.6271671435785222,
local,dea,2019,Omagh,SDLP,2,8.077950652208077,6,2.0,23.245244908264603,0.5654565456545655,1.6271671435785222
local,dea,2023,Omagh,SDLP,1,5.801687763713081,6,2.0,8.077950652208077,0.4061181434599156,0.5654565456545655
local,dea,2014,Omagh,Sinn Féin,3,37.535768389160076,6,,,2.6275037872412055,
local,dea,2019,Omagh,Sinn Féin,3,31.400282885431402,6,3.0,37.535768389160076,2.198019801980198,2.6275037872412055
local,dea,2023,Omagh,Sinn Féin,3,47.13682941531043,6,3.0,31.400282885431402,3.29957805907173,2.198019801980198
local,dea,2014,Omagh,TUV,0,0.0,6,,,0.0,
local,dea,2019,Omagh,TUV,1,1.8073235895018074,6,0.0,0.0,0.1265126512651265,0.0
local,dea,2023,Omagh,TUV,0,0.0,6,1.0,1.8073235895018074,0.0,0.1265126512651265
local,dea,2014,Omagh,UUP,1,11.462716714357851,6,,,0.8023901700050495,
local,dea,2019,Omagh,UUP,1,9.948137670909949,6,1.0,11.462716714357851,0.6963696369636965,0.8023901700050495
local,dea,2023,Omagh,UUP,1,7.368896925858952,6,1.0,9.948137670909949,0.5158227848101267,0.6963696369636965
local,dea,2014,Ormiston,Alliance,4,27.09193819795013,7,,,2.1673550558360106,
local,dea,2019,Ormiston,Alliance,3,41.78396687993978,7,4.0,27.09193819795013,3.3427173503951826,2.1673550558360106
local,dea,2023,Ormiston,Alliance,4,44.283515253288556,7,3.0,41.78396687993978,3.5426812202630846,3.3427173503951826
local,dea,2014,Ormiston,Aontú,0,0.0,7,,,0.0,
local,dea,2019,Ormiston,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ormiston,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ormiston,DUP,4,26.403549028606395,7,,,2.1122839222885115,
local,dea,2019,Ormiston,DUP,3,27.007903650733912,7,4.0,26.403549028606395,2.160632292058713,2.1122839222885115
local,dea,2023,Ormiston,DUP,2,28.23957458718164,7,3.0,27.007903650733912,2.259165966974531,2.160632292058713
local,dea,2014,Ormiston,Green,1,6.356126663607159,7,,,0.5084901330885727,
local,dea,2019,Ormiston,Green,1,9.79299962363568,7,1.0,6.356126663607159,0.7834399698908544,0.5084901330885727
local,dea,2023,Ormiston,Green,1,6.98992443324937,7,1.0,9.79299962363568,0.5591939546599496,0.7834399698908544
local,dea,2014,Ormiston,Independent,0,0.0,7,,,0.0,
local,dea,2019,Ormiston,Independent,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ormiston,Independent,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Ormiston,Other,5,14.815664677986844,7,,,1.1852531742389474,
local,dea,2019,Ormiston,Other,2,4.6292811441475346,7,5.0,14.815664677986844,0.37034249153180276,1.1852531742389474
local,dea,2023,Ormiston,Other,0,0.0,7,2.0,4.6292811441475346,0.0,0.37034249153180276
local,dea,2014,Ormiston,PBP,0,0.0,7,,,0.0,
local,dea,2019,Ormiston,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Ormiston,PBP,1,0.818639798488665,7,0.0,0.0,0.0654911838790932,0.0
local,dea,2014,Ormiston,SDLP,1,0.7266330120850543,7,,,0.05813064096680434,
local,dea,2019,Ormiston,SDLP,0,0.0,7,1.0,0.7266330120850543,0.0,0.05813064096680434
local,dea,2023,Ormiston,SDLP,1,0.7416736635880212,7,0.0,0.0,0.0593338930870417,0.0
local,dea,2014,Ormiston,Sinn Féin,1,0.42833103870276884,7,,,0.03426648309622151,
local,dea,2019,Ormiston,Sinn Féin,1,0.42905532555513737,7,1.0,0.42833103870276884,0.03432442604441099,0.03426648309622151
local,dea,2023,Ormiston,Sinn Féin,1,1.2174643157010916,7,1.0,0.42905532555513737,0.09739714525608732,0.03432442604441099
local,dea,2014,Ormiston,TUV,1,4.895211870888787,7,,,0.39161694967110294,
local,dea,2019,Ormiston,TUV,0,0.0,7,1.0,4.895211870888787,0.0,0.39161694967110294
local,dea,2023,Ormiston,TUV,1,4.757906521130702,7,0.0,0.0,0.3806325216904562,0.0
local,dea,2014,Ormiston,UUP,2,19.282545510172863,7,,,1.542603640813829,
local,dea,2019,Ormiston,UUP,2,16.356793375987955,7,2.0,19.282545510172863,1.3085434700790364,1.542603640813829
local,dea,2023,Ormiston,UUP,2,12.951301427371956,7,2.0,16.356793375987955,1.0361041141897565,1.3085434700790364
local,dea,2014,Portadown,Alliance,1,2.021640091116173,6,,,0.1415148063781321,
local,dea,2019,Portadown,Alliance,1,5.078855920876771,6,1.0,2.021640091116173,0.355519914461374,0.1415148063781321
local,dea,2023,Portadown,Alliance,1,7.547942960170464,6,1.0,5.078855920876771,0.5283560072119324,0.355519914461374
local,dea,2014,Portadown,Aontú,0,0.0,6,,,0.0,
local,dea,2019,Portadown,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Portadown,Aontú,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Portadown,DUP,3,32.69741837509491,6,,,2.288819286256644,
local,dea,2019,Portadown,DUP,3,41.3347589771006,6,3.0,32.69741837509491,2.893433128397042,2.288819286256644
local,dea,2023,Portadown,DUP,3,41.58334699229634,6,3.0,41.3347589771006,2.9108342894607437,2.893433128397042
local,dea,2014,Portadown,Green,0,0.0,6,,,0.0,
local,dea,2019,Portadown,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Portadown,Green,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Portadown,Independent,0,0.0,6,,,0.0,
local,dea,2019,Portadown,Independent,1,2.3701327630758264,6,0.0,0.0,0.16590929341530786,0.0
local,dea,2023,Portadown,Independent,0,0.0,6,1.0,2.3701327630758264,0.0,0.16590929341530786
local,dea,2014,Portadown,Other,3,13.714882308276385,6,,,0.960041761579347,
local,dea,2019,Portadown,Other,1,1.3276307582642788,6,3.0,13.714882308276385,0.09293415307849952,0.960041761579347
local,dea,2023,Portadown,Other,0,0.0,6,1.0,1.3276307582642788,0.0,0.09293415307849952
local,dea,2014,Portadown,PBP,0,0.0,6,,,0.0,
local,dea,2019,Portadown,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Portadown,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Portadown,SDLP,1,8.703492786636295,6,,,0.6092444950645406,
local,dea,2019,Portadown,SDLP,1,8.616234518399715,6,1.0,8.703492786636295,0.60313641628798,0.6092444950645406
local,dea,2023,Portadown,SDLP,1,6.900508113424029,6,1.0,8.616234518399715,0.483035567939682,0.60313641628798
local,dea,2014,Portadown,Sinn Féin,2,16.666666666666668,6,,,1.1666666666666667,
local,dea,2019,Portadown,Sinn Féin,2,18.417535418337344,6,2.0,16.666666666666668,1.2892274792836143,1.1666666666666667
local,dea,2023,Portadown,Sinn Féin,2,23.70922799541059,6,2.0,18.417535418337344,1.6596459596787412,1.2892274792836143
local,dea,2014,Portadown,TUV,1,6.7957479119210324,6,,,0.47570235383447224,
local,dea,2019,Portadown,TUV,1,4.873919629332621,6,1.0,6.7957479119210324,0.34117437405328344,0.47570235383447224
local,dea,2023,Portadown,TUV,1,6.515325356498934,6,1.0,4.873919629332621,0.4560727749549254,0.34117437405328344
local,dea,2014,Portadown,UUP,2,19.400151860288535,6,,,1.3580106302201975,
local,dea,2019,Portadown,UUP,2,17.980932014612847,6,2.0,19.400151860288535,1.2586652410228993,1.3580106302201975
local,dea,2023,Portadown,UUP,2,13.74364858219964,6,2.0,17.980932014612847,0.9620554007539748,1.2586652410228993
local,dea,2014,Rowallane,Alliance,1,7.344470046082949,5,,,0.4406682027649769,
local,dea,2019,Rowallane,Alliance,1,18.233324748905485,5,1.0,7.344470046082949,1.093999484934329,0.4406682027649769
local,dea,2023,Rowallane,Alliance,2,24.59546925566343,5,1.0,18.233324748905485,1.4757281553398058,1.093999484934329
local,dea,2014,Rowallane,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Rowallane,Aontú,1,1.274787535410765,5,0.0,0.0,0.0764872521246459,0.0
local,dea,2023,Rowallane,Aontú,0,0.0,5,1.0,1.274787535410765,0.0,0.0764872521246459
local,dea,2014,Rowallane,DUP,2,27.2897465437788,5,,,1.637384792626728,
local,dea,2019,Rowallane,DUP,2,28.972443986608294,5,2.0,27.2897465437788,1.7383466391964975,1.637384792626728
local,dea,2023,Rowallane,DUP,2,34.16728902165795,5,2.0,28.972443986608294,2.0500373412994772,1.7383466391964975
local,dea,2014,Rowallane,Green,0,0.0,5,,,0.0,
local,dea,2019,Rowallane,Green,1,2.343548802472315,5,0.0,0.0,0.14061292814833892,0.0
local,dea,2023,Rowallane,Green,1,1.1202389843166543,5,1.0,2.343548802472315,0.06721433905899925,0.14061292814833892
local,dea,2014,Rowallane,Independent,1,2.14573732718894,5,,,0.1287442396313364,
local,dea,2019,Rowallane,Independent,1,6.142158125160958,5,1.0,2.14573732718894,0.3685294875096575,0.1287442396313364
local,dea,2023,Rowallane,Independent,0,0.0,5,1.0,6.142158125160958,0.0,0.3685294875096575
local,dea,2014,Rowallane,Other,1,3.8450460829493087,5,,,0.23070276497695852,
local,dea,2019,Rowallane,Other,0,0.0,5,1.0,3.8450460829493087,0.0,0.23070276497695852
local,dea,2023,Rowallane,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Rowallane,PBP,0,0.0,5,,,0.0,
local,dea,2019,Rowallane,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Rowallane,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Rowallane,SDLP,1,19.023617511520737,5,,,1.1414170506912442,
local,dea,2019,Rowallane,SDLP,1,15.593613185681175,5,1.0,19.023617511520737,0.9356167911408704,1.1414170506912442
local,dea,2023,Rowallane,SDLP,1,16.417724670151856,5,1.0,15.593613185681175,0.9850634802091114,0.9356167911408704
local,dea,2014,Rowallane,Sinn Féin,1,7.949308755760368,5,,,0.47695852534562205,
local,dea,2019,Rowallane,Sinn Féin,1,8.009271182075715,5,1.0,7.949308755760368,0.4805562709245429,0.47695852534562205
local,dea,2023,Rowallane,Sinn Féin,1,10.779188449091361,5,1.0,8.009271182075715,0.6467513069454816,0.4805562709245429
local,dea,2014,Rowallane,TUV,1,6.235599078341014,5,,,0.37413594470046085,
local,dea,2019,Rowallane,TUV,0,0.0,5,1.0,6.235599078341014,0.0,0.37413594470046085
local,dea,2023,Rowallane,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Rowallane,UUP,2,26.16647465437788,5,,,1.5699884792626728,
local,dea,2019,Rowallane,UUP,2,19.430852433685295,5,2.0,26.16647465437788,1.1658511460211178,1.5699884792626728
local,dea,2023,Rowallane,UUP,2,12.920089619118745,5,2.0,19.430852433685295,0.7752053771471248,1.1658511460211178
local,dea,2014,Slieve Croob,Alliance,1,9.99131190269331,5,,,0.5994787141615986,
local,dea,2019,Slieve Croob,Alliance,1,10.551412153074947,5,1.0,9.99131190269331,0.6330847291844968,0.5994787141615986
local,dea,2023,Slieve Croob,Alliance,1,13.275726630007856,5,1.0,10.551412153074947,0.7965435978004715,0.6330847291844968
local,dea,2014,Slieve Croob,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Slieve Croob,Aontú,1,5.88091453722949,5,0.0,0.0,0.3528548722337694,0.0
local,dea,2023,Slieve Croob,Aontú,1,2.7494108405341713,5,1.0,5.88091453722949,0.16496465043205027,0.3528548722337694
local,dea,2014,Slieve Croob,DUP,1,14.784245583550536,5,,,0.8870547350130322,
local,dea,2019,Slieve Croob,DUP,1,10.612544320821616,5,1.0,14.784245583550536,0.6367526592492969,0.8870547350130322
local,dea,2023,Slieve Croob,DUP,1,19.335652564246438,5,1.0,10.612544320821616,1.1601391538547863,0.6367526592492969
local,dea,2014,Slieve Croob,Green,0,0.0,5,,,0.0,
local,dea,2019,Slieve Croob,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Slieve Croob,Green,1,1.0997643362136684,5,0.0,0.0,0.0659858601728201,0.0
local,dea,2014,Slieve Croob,Independent,0,0.0,5,,,0.0,
local,dea,2019,Slieve Croob,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Slieve Croob,Independent,0,0.0,5,0.0,0.0,0.0,0.0
