year,date,body,byelection,contest,area,council,name,party,tier,votes,valid,seats,share,quotas,elected
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Ballymoney Area C,Ballymoney,Thomas McKenna,Independent,A,152.0,3037.0,4,5.0049390846229835,0.2502469542311492,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Banbridge Area A,Banbridge,Laurence McCartan,Independent,A,865.0,7876.0,7,10.982732351447435,0.8786185881157949,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Banbridge Area A,Banbridge,Hugh Anderson,Independent,A,538.0,7876.0,7,6.830878618588116,0.5464702894870492,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Banbridge Area A,Banbridge,Margaret McStraw,Independent,A,85.0,7876.0,7,1.0792280345352971,0.08633824276282377,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Banbridge Area B,Banbridge,Thompson Howe,Independent,A,280.0,6956.0,8,4.025301897642323,0.3622771707878091,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area A,Belfast,John McKeague,Independent,A,99.0,18196.0,7,0.5440756210156078,0.043526049681248624,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area D,Belfast,Paddy Devlin,Independent,A,1343.0,16376.0,6,8.201025891548607,0.5740718124084024,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area D,Belfast,Liam Hunter,Independent,A,167.0,16376.0,6,1.0197850512945774,0.07138495359062041,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area E,Belfast,Laurence Kennedy,Anti H-Block,B,1070.0,17457.0,6,6.129346393996678,0.42905424757976746,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area E,Belfast,Fred Proctor,Independent,A,692.0,17457.0,6,3.964025892192244,0.2774818124534571,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area E,Belfast,Patrick Hunter,Independent,A,321.0,17457.0,6,1.8388039181990032,0.12871627427393023,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area E,Belfast,James Weir,Independent,A,311.0,17457.0,6,1.7815203070401557,0.1247064214928109,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area E,Belfast,Peter Emerson,Independent,A,202.0,17457.0,6,1.1571289454087186,0.0809990261786103,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area G,Belfast,Gerry Fitt,Independent,A,541.0,9962.0,6,5.430636418389882,0.38014454928729174,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Belfast Area H corrected,Belfast,Frank Millar,Independent,A,1848.0,19760.0,7,9.352226720647772,0.7481781376518218,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Carrickfergus Area C,Carrickfergus,Samuel Murphy,Independent,A,526.0,4202.0,5,12.517848643503093,0.7510709186101856,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Carrickfergus Area C,Carrickfergus,Edwin Cummings,Independent,A,30.0,4202.0,5,0.7139457401237506,0.042836744407425034,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Castlereagh Area A,Castlereagh,William Clulow,Independent,A,1056.0,8738.0,6,12.085145342183566,0.8459601739528496,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Castlereagh Area B corrected,Castlereagh,Michael Brooks,Independent,A,194.0,9938.0,8,1.952103038840813,0.17568927349567318,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Coleraine Area A,Coleraine,William Watt,Independent,A,705.0,7008.0,6,10.059931506849315,0.7041952054794521,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Coleraine Area C,Coleraine,James McFeely,Independent,A,1174.0,8858.0,7,13.25355610747347,1.0602844885978775,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Coleraine Area C,Coleraine,William McNabb,Independent,A,746.0,8858.0,7,8.421765635583654,0.6737412508466923,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Coleraine Area C,Coleraine,Randall Crawford,Independent,A,468.0,8858.0,7,5.283359674870174,0.4226687739896139,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Coleraine Area C,Coleraine,James Leonard,Independent,A,33.0,8858.0,7,0.3725445924587943,0.029803567396703545,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Cookstown Area A,Cookstown,Laurence Loughran,Independent,A,1073.0,4985.0,5,21.52457372116349,1.2914744232698094,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Cookstown Area B,Cookstown,Michael McIvor,Independent,A,964.0,6388.0,6,15.09079524107702,1.0563556668753913,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Cookstown Area B,Cookstown,Edward Hagan,Independent,A,679.0,6388.0,6,10.629304946775203,0.7440513462742642,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Craigavon Area A corrected,Craigavon,Joseph Cunningham,Independent,A,192.0,6174.0,5,3.109815354713314,0.18658892128279883,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Craigavon Area C,Craigavon,Alan Evans,Independent,A,398.0,9250.0,6,4.302702702702702,0.30118918918918913,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Craigavon Area C,Craigavon,George Forker,Independent,A,308.0,9250.0,6,3.32972972972973,0.23308108108108108,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Craigavon Area C,Craigavon,Robert McEvoy,Independent,A,250.0,9250.0,6,2.7027027027027026,0.1891891891891892,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Craigavon Area C,Craigavon,Frederick Crowe,Independent,A,141.0,9250.0,6,1.5243243243243243,0.10670270270270271,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area B,Derry,Bernard McAnaney,Independent,A,39.0,7686.0,5,0.507416081186573,0.03044496487119438,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area C,Derry,Samuel Brown,Independent,A,274.0,4644.0,5,5.900086132644272,0.35400516795865633,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area C,Derry,Vincent Coyle,Independent,A,174.0,4644.0,5,3.746770025839793,0.22480620155038758,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area C,Derry,Ann Donnelly,Independent,A,75.0,4644.0,5,1.6149870801033592,0.09689922480620154,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area C,Derry,John Carr,Independent,A,61.0,4644.0,5,1.313522825150732,0.07881136950904392,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area D,Derry,Colm Fox,Independent,A,88.0,3273.0,5,2.6886648334860985,0.1613198900091659,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area E,Derry,John Duffy,Independent,A,164.0,9095.0,6,1.8031885651456845,0.1262231995601979,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area E,Derry,Michael Shiels,Independent,A,122.0,9095.0,6,1.3413963716327653,0.09389774601429357,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Derry Area E,Derry,William Webster,Independent,A,73.0,9095.0,6,0.8026388125343595,0.056184716877405165,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Down Area A,Down,Francis Rice,Independent,A,50.0,8398.0,7,0.5953798523457966,0.04763038818766373,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Down Area A,Down,Eileen Rice,Independent,A,24.0,8398.0,7,0.2857823291259824,0.02286258633007859,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Down Area B,Down,Malachi Curran,Independent,A,665.0,7936.0,6,8.37953629032258,0.5865675403225806,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Dungannon Area A,Dungannon,Seamus Cassidy,Independent,A,1057.0,5934.0,5,17.812605325244355,1.0687563195146614,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Dungannon Area B,Dungannon,Jim Canning,Independent,A,1744.0,5976.0,5,29.183400267737618,1.7510040160642568,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Dungannon Area B,Dungannon,Owen Nugent,Independent,A,1140.0,5976.0,5,19.076305220883533,1.144578313253012,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Dungannon Area B,Dungannon,John Corr,Independent,A,539.0,5976.0,5,9.019410977242302,0.5411646586345381,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Dungannon Area C,Dungannon,Wilfred Dilworth,Independent,A,558.0,5751.0,5,9.702660406885759,0.5821596244131455,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Dungannon Area C,Dungannon,William Lucas,Independent,A,104.0,5751.0,5,1.8083811511041559,0.10850286906624936,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Dungannon Area D,Dungannon,Michael McLoughlin,Independent,A,751.0,5647.0,5,13.29909686559235,0.797945811935541,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Fermanagh Area A,Fermanagh,John McCusker,Independent,A,1069.0,6598.0,4,16.201879357381024,0.8100939678690512,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Fermanagh Area A,Fermanagh,Thomas Murray,Independent,A,849.0,6598.0,4,12.867535616853592,0.6433767808426797,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Fermanagh Area A,Fermanagh,Michael McBarron,Independent,A,528.0,6598.0,4,8.002424977265838,0.4001212488632919,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Fermanagh Area C,Fermanagh,Patrick Flanagan,Independent,A,848.0,5920.0,4,14.324324324324325,0.7162162162162162,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Fermanagh Area E,Fermanagh,Thomas Campbell,Independent,A,362.0,6111.0,4,5.923744068073965,0.29618720340369825,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Larne Area A corrected,Larne,William Cunning,Independent,A,875.0,3237.0,4,27.031201729996912,1.3515600864998456,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Larne Area C corrected,Larne,James Clements,Independent,A,218.0,5703.0,7,3.822549535332281,0.3058039628265825,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Larne Area C corrected,Larne,Agnew Hamilton,Independent,A,156.0,5703.0,7,2.7354024197790636,0.21883219358232509,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Larne Area C corrected,Larne,Patrick Todd,Independent,A,69.0,5703.0,7,1.209889531825355,0.0967911625460284,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Larne Area C corrected,Larne,William Fleck,Independent,A,61.0,5703.0,7,1.069612484657198,0.08556899877257583,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-A,Newry and Mourne,Arthur Doran,Independent,A,600.0,6231.0,5,9.629272989889264,0.5777563793933558,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-B,Newry and Mourne,Anthony Williamson,Independent,A,459.0,4867.0,4,9.430860899938361,0.471543044996918,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-B,Newry and Mourne,Peter Maloy,Independent,A,106.0,4867.0,4,2.177933018286419,0.10889665091432095,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-B,Newry and Mourne,Johnny Ward,Independent,A,33.0,4867.0,4,0.6780357509759606,0.03390178754879803,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-C,Newry and Mourne,James Fagan,Independent,A,395.0,4066.0,4,9.71470732907034,0.48573536645351695,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-E,Newry and Mourne,James Lynch,Anti H-Block,B,1244.0,7730.0,6,16.09314359637775,1.1265200517464424,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-E,Newry and Mourne,Anthony Watters,Anti H-Block,B,852.0,7730.0,6,11.021992238033635,0.7715394566623545,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-E,Newry and Mourne,Sean McCreesh,Independent,A,531.0,7730.0,6,6.869340232858991,0.4808538163001294,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-E,Newry and Mourne,Brian Woods,Independent,A,242.0,7730.0,6,3.130659767141009,0.21914618369987063,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NaM-Area-F,Newry and Mourne,James Malone,Independent,A,34.0,4646.0,4,0.7318123116659492,0.03659061558329746,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NoD-Area-A,North Down,Edmund Mills,Independent,A,1216.0,6893.0,5,17.64108515885681,1.0584651095314086,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NoD-Area-B,North Down,John Shields,Independent,A,233.0,6687.0,5,3.484372663376701,0.20906235980260207,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,lg81-NoD-Area-B,North Down,William Johnston,Independent,A,28.0,6687.0,5,0.4187228951697323,0.025123373710183937,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Limavady Area B,Limavady,Denis Farren,Independent,A,501.0,3595.0,5,13.936022253129346,0.8361613351877608,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Lisburn Area B,Lisburn,William Johnston,Independent,A,351.0,5856.0,5,5.993852459016393,0.3596311475409836,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Lisburn Area C corrected,Lisburn,William Whitley,Independent,A,389.0,6796.0,5,5.723955267804591,0.3434373160682755,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Magherafelt Area A corrected,Magherafelt,Noel McCusker,Independent,A,1597.0,6354.0,5,25.133774000629526,1.5080264400377714,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Magherafelt Area A corrected,Magherafelt,Francis Thompson,Independent,A,359.0,6354.0,5,5.649984261882279,0.3389990557129367,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Magherafelt Area A corrected,Magherafelt,Peter Merron,Independent,A,53.0,6354.0,5,0.8341202392193894,0.05004721435316336,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Magherafelt Area B corrected,Magherafelt,Vincent O'Neill,Independent,A,300.0,5807.0,5,5.166178749784742,0.30997072498708456,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Magherafelt Area C,Magherafelt,Bernard Murphy,Independent,A,1208.0,6708.0,5,18.00834824090638,1.0805008944543828,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Magherafelt Area C,Magherafelt,John Gregg,Independent,A,38.0,6708.0,5,0.5664877757901013,0.033989266547406076,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Moyle Area A,Moyle,Fergus Wheeler,Independent,A,461.0,2156.0,4,21.382189239332096,1.0691094619666048,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Moyle Area A,Moyle,Thomas O'Neill,Independent,A,96.0,2156.0,4,4.452690166975882,0.22263450834879406,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Moyle Area A,Moyle,Gerard McCarry,Independent,A,83.0,2156.0,4,3.849721706864564,0.1924860853432282,False
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Moyle Area B,Moyle,Price McConaghy,Independent,A,381.0,2882.0,8,13.21998612074948,1.1897987508674532,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Moyle Area B,Moyle,James McShane,Independent,A,345.0,2882.0,8,11.970853573907009,1.0773768216516308,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Moyle Area B,Moyle,Mary Morrison,Independent,A,300.0,2882.0,8,10.40943789035392,0.936849410131853,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Moyle Area C,Moyle,Archibald McAuley,Independent,A,237.0,1599.0,4,14.821763602251407,0.7410881801125703,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Newtownabbey Area A,Newtownabbey,Sidney Cameron,Independent,A,598.0,5114.0,5,11.693390692217442,0.7016034415330465,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Newtownabbey Area C,Newtownabbey,Desmond Dowds,Independent,A,807.0,8126.0,5,9.931085404873246,0.5958651242923948,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Newtownabbey Area D,Newtownabbey,George Herron,Independent,A,951.0,7846.0,5,12.12082589854703,0.7272495539128218,True
1981,1981-05-20,Local,False,1981 Northern Ireland local elections,Newtownabbey Area D,Newtownabbey,John Drysdale,Independent,A,323.0,7846.0,5,4.116747387203671,0.24700484323222027,False
