SA2011,nat_2001,nat_2023,pop,change,label,dea
N00000827,99.81899372573639,98.8161443690625,369.9999318169031,-1.0028493566738916,Collin_A3,COLLIN
N00000828,99.84427718592636,98.42408012329336,288.9999005807527,-1.4201970626329938,Black_Mountain_R3,BLACK MOUNTAIN
N00000829,99.91963730880155,98.41249134637282,380.9998507374434,-1.507145962428737,Black_Mountain_R6,BLACK MOUNTAIN
N00000830,99.76490173183312,98.12121039549378,254.99992842410364,-1.6436913363393444,Collin_A1,COLLIN
N00000831,99.93048458816625,98.72633670305207,414.9998080813171,-1.2041478851141818,Black_Mountain_R3,BLACK MOUNTAIN
N00000832,99.52248368514856,98.64227425539472,322.99987481494765,-0.8802094297538332,Black_Mountain_L4,BLACK MOUNTAIN
N00000833,99.7025919715013,98.71568181339619,284.9998768749523,-0.9869101581051183,Black_Mountain_L5,BLACK MOUNTAIN
N00000834,99.85945156741977,98.65368545420701,397.9998924689263,-1.2057661132127606,Black_Mountain_R3,BLACK MOUNTAIN
N00000835,99.96953185148402,98.81383034085744,361.9998597002857,-1.155701510626585,Black_Mountain_R4,BLACK MOUNTAIN
N00000836,99.78326513038685,98.38242139914756,407.9998893952591,-1.4008437312392914,Black_Mountain_L2,BLACK MOUNTAIN
N00000837,99.64752015963211,98.57866111569545,406.9998676307379,-1.068859043936655,Black_Mountain_L1,BLACK MOUNTAIN
N00000838,99.79073904773273,98.4232057510352,336.9998761711151,-1.3675332966975304,Black_Mountain_L4,BLACK MOUNTAIN
N00000839,99.88785588413835,98.82649177529862,393.999856705992,-1.0613641088397259,Black_Mountain_R2,BLACK MOUNTAIN
N00000840,99.80457087528487,98.9588385711149,349.99994684953606,-0.8457323041699709,Black_Mountain_R2,BLACK MOUNTAIN
N00000841,99.31689441101194,95.98256453136864,400.99981919370924,-3.334329879643306,Oldpark_K3,OLDPARK
N00000842,98.8947517253764,95.94097972038918,768.9996963588276,-2.953772004987215,Oldpark_K4,OLDPARK
N00000843,96.73188487184417,92.56008920931248,307.99984478303077,-4.171795662531693,Oldpark_P1,OLDPARK
N00000844,97.70290035674364,92.41619769077094,252.99987157276814,-5.2867026659726974,Oldpark_P1,OLDPARK
N00000845,94.918551447764,95.91122281109502,240.99988435572922,0.9926713633310129,Oldpark_P2,OLDPARK
N00000846,97.25930948078499,95.63690026555976,345.9998201992725,-1.6224092152252325,Oldpark_K4,OLDPARK
N00000847,96.61307911506098,95.88259369731836,927.9997457101119,-0.7304854177426279,Oldpark_H2,OLDPARK
N00000848,98.06006446118667,96.25484202891357,304.99988946571875,-1.8052224322730979,Oldpark_J3,OLDPARK
N00000849,98.03048762899961,95.36645375389269,366.9998638668726,-2.6640338751069237,Oldpark_Q1,OLDPARK
N00000850,97.57166303770322,84.25371492852028,320.99987103163727,-13.317948109182936,Oldpark_J1,OLDPARK
N00000851,98.31074046384575,96.69629555292514,308.9998701909611,-1.6144449109206107,Oldpark_J3,OLDPARK
N00000852,99.30074999709495,97.10250395590823,1028.9996740243873,-2.198246041186721,Oldpark_N3,OLDPARK
N00000853,98.97019016550944,97.24279259848907,346.99983682490756,-1.7273975670203612,Oldpark_N3,OLDPARK
N00000854,99.47417429493,94.80863748103575,677.9997765657774,-4.665536813894249,Oldpark_N4,OLDPARK
N00000855,3.220750937513281,4.951158898626707,189.99989435593375,1.7304079611134258,Ormiston_G3,ORMISTON
N00000856,1.8932232558764555,2.9000461546880913,212.9999243196405,1.006822898811636,Ormiston_G3,ORMISTON
N00000857,3.207280886305059,3.5702033136077174,308.99991225366347,0.36292242730265833,Ormiston_G3,ORMISTON
N00000858,2.568109830468518,6.242306760498184,224.99991530992486,3.6741969300296655,Ormiston_H3,ORMISTON
N00000859,1.2588155806181076,4.7052394120732774,285.9998736100276,3.44642383145517,Ormiston_H3,ORMISTON
N00000860,2.24012515585061,3.6411558011152434,410.9999012315186,1.4010306452646333,Ormiston_H4,ORMISTON
N00000861,2.8165763922799174,2.772516000318539,315.9998851148514,-0.04406039196137845,Ormiston_H4,ORMISTON
N00000862,2.2089342991513368,2.8648553199304625,858.9997770255226,0.6559210207791257,Ormiston_H2,ORMISTON
N00000863,0.8621245100833538,1.5397265232200084,340.9998667895731,0.6776020131366546,Ormiston_E4,ORMISTON
N00000864,1.6098428044090458,3.1409381089734176,330.99992836250607,1.5310953045643718,Ormiston_H1,ORMISTON
N00000865,2.1719844549208998,3.5771512219158157,349.99987636103367,1.405166766994916,Titanic_K2,TITANIC
N00000866,2.8754716477406577,4.672308886177551,259.9998882573178,1.7968372384368934,Ormiston_E2,ORMISTON
N00000867,1.7252759451839894,5.319032451351255,236.99983935460264,3.5937565061672654,Titanic_G2,TITANIC
N00000868,1.5714310682187542,4.23460254973255,310.99985535840744,2.6631714815137957,Titanic_G3,TITANIC
N00000869,3.319925135194711,6.211295868845875,164.9999254896362,2.891370733651164,Titanic_G2,TITANIC
N00000870,1.121117196634996,2.092734641174025,370.9998909344185,0.9716174445390291,Titanic_K1,TITANIC
N00000871,1.2754662483121968,2.289427637106952,302.99988056832353,1.0139613887947552,Ormiston_E1,ORMISTON
N00000872,2.3257058101857226,2.457149403379869,214.999904214085,0.13144359319414622,Ormiston_E1,ORMISTON
N00000873,97.84285450462666,82.33525136646176,390.99985537181396,-15.507603138164896,Titanic_B4,TITANIC
N00000874,72.06985558571044,42.39935962776253,481.99984008549905,-29.670495957947914,Titanic_B2,TITANIC
N00000875,95.24030008700736,85.6286316708665,331.9997980096668,-9.611668416140859,Titanic_H1,TITANIC
N00000876,83.46806176465039,72.87300325667283,246.99993853042167,-10.595058507977555,Titanic_P1,TITANIC
N00000877,15.636054635550373,11.503176065435314,280.9999124576455,-4.132878570115059,Titanic_B4,TITANIC
N00000878,48.06937098541146,61.91509271297987,239.9998753025173,13.84572172756841,Titanic_H1,TITANIC
N00000879,95.85700885237694,85.24354587706488,1076.999585301775,-10.61346297531206,Titanic_H3,TITANIC
N00000880,94.87981163659681,88.28534404841275,347.99982741808674,-6.5944675881840595,Titanic_H4,TITANIC
N00000881,22.505824086296357,12.245426600395577,282.99986977031864,-10.26039748590078,Titanic_N1,TITANIC
N00000882,18.53765783674556,12.526788783785612,240.9998330586066,-6.010869052959947,Titanic_N1,TITANIC
N00000883,16.289080947786502,8.779571308255871,280.9999149570234,-7.509509639530631,Titanic_N2,TITANIC
N00000884,8.408830310270265,10.542756722643404,227.9999231199715,2.133926412373139,Titanic_F2,TITANIC
N00000885,11.38867669286736,30.112255158753708,510.99982392563135,18.723578465886348,Titanic_L3,TITANIC
N00000886,68.66790233359387,61.688134493577685,219.9999068320621,-6.979767840016187,Botanic_W4,BOTANIC
N00000887,47.54955702738954,66.83995965112483,278.9998919629352,19.29040262373529,Botanic_P4,BOTANIC
N00000888,41.47349808379165,68.54094511576312,293.99983260845397,27.067447031971476,Botanic_P4,BOTANIC
N00000889,48.52786225021689,67.10398946789127,293.99989753225947,18.576127217674376,Botanic_P5,BOTANIC
N00000890,22.064455904977354,70.5774978404606,283.99992298955397,48.513041935483244,Botanic_P3,BOTANIC
N00000891,44.30082787717926,62.607686963138725,245.9998472121918,18.306859085959466,Botanic_P3,BOTANIC
N00000892,23.277471579851227,52.90944146576336,339.99988484764924,29.63196988591213,Botanic_W6,BOTANIC
N00000893,60.054525201620805,28.40614493787353,231.9999558475648,-31.648380263747274,Botanic_T5,BOTANIC
N00000894,36.61810011320286,64.33489861959293,271.9998839912899,27.716798506390077,Botanic_W6,BOTANIC
N00000895,33.95553955029793,31.1717019111139,222.99991890321675,-2.7838376391840285,Botanic_T4,BOTANIC
N00000896,61.45187737792948,56.606671657676266,238.9998888631204,-4.845205720253212,Botanic_W5,BOTANIC
N00000897,65.72258210731985,56.11765431945284,326.9998498202626,-9.604927787867013,Botanic_W3,BOTANIC
N00000898,62.85262663788296,57.90167566505948,253.99990346454314,-4.950950972823485,Botanic_W3,BOTANIC
N00000899,71.56441552564353,47.007563347511535,286.99977667976736,-24.55685217813199,Botanic_T1,BOTANIC
N00000900,25.498686315326434,24.65231999365661,199.99993779032562,-0.846366321669823,Botanic_T4,BOTANIC
N00000901,67.6643419319404,53.787104366199245,276.99991619439334,-13.877237565741154,Botanic_T1,BOTANIC
N00000902,54.94155610248254,42.886458492170405,295.99981883010304,-12.055097610312131,Botanic_T3,BOTANIC
N00000903,12.381034073519597,23.22391374019738,140.9999085672743,10.842879666677781,Botanic_T4,BOTANIC
N00000904,47.30022124467412,48.57003066196067,288.9998458870128,1.2698094172865524,Botanic_P2,BOTANIC
N00000905,33.60903895725904,38.325235114315376,256.9998944745983,4.716196157056338,Botanic_W2,BOTANIC
N00000906,6.548703280136904,4.5883591907365595,293.9998996060272,-1.960344089400344,Oldpark_B4,OLDPARK
N00000907,46.34884092124514,11.560107893373335,319.99991876315266,-34.78873302787181,Oldpark_B3,OLDPARK
N00000908,20.50115216667332,7.5813785127482465,304.99983572942165,-12.919773653925075,Oldpark_C3,OLDPARK
N00000909,19.003628376764645,10.042949524430389,272.999880202026,-8.960678852334256,Oldpark_F2,OLDPARK
N00000910,15.914259470923819,7.751794378742999,313.99987502970623,-8.16246509218082,Oldpark_C3,OLDPARK
N00000911,36.14590691787051,12.519315467862498,251.99990411616312,-23.626591450008014,Oldpark_E2,OLDPARK
N00000912,44.114436794007965,13.176717117526303,282.9999326385236,-30.937719676481663,Oldpark_F2,OLDPARK
N00000913,33.62139736727856,8.236291324768928,330.9999264931094,-25.385106042509634,Oldpark_B2,OLDPARK
N00000914,7.181618583701141,7.648810604965452,346.99986741789104,0.46719202126431103,Oldpark_B2,OLDPARK
N00000915,5.946549070175866,8.332956277669389,246.99989941261532,2.386407207493523,Oldpark_C1,OLDPARK
N00000916,6.41718218607463,6.0230181043703706,275.99990483678573,-0.3941640817042593,Oldpark_C2,OLDPARK
N00000917,7.773445565644401,6.6617245330069546,255.99990360300154,-1.1117210326374467,Oldpark_C2,OLDPARK
N00000918,8.246924859662066,5.5831360794776215,294.9998650809853,-2.6637887801844444,Oldpark_C4,OLDPARK
N00000919,8.500229111568569,13.953994139140708,271.9998783793523,5.453765027572139,Oldpark_C4,OLDPARK
N00000920,28.28058173423639,10.163092074045581,227.999886521986,-18.117489660190806,Castle_G5,CASTLE
N00000921,5.558708290922839,7.147486167285615,479.9999437022559,1.5887778763627765,Oldpark_A1,OLDPARK
N00000922,22.94897338874179,25.98654410691164,313.99988287566106,3.0375707181698495,Castle_G4,CASTLE
N00000923,5.721232172333617,5.90724901868867,287.99988862125315,0.1860168463550531,Oldpark_C1,OLDPARK
N00000924,18.615002762431406,8.35111944556672,308.99987353238646,-10.263883316864685,Castle_G5,CASTLE
N00000925,19.683398791971612,10.343188644502076,335.9999270657873,-9.340210147469536,Oldpark_B1,OLDPARK
N00000926,100.00000000000001,96.97303507082553,268.99983648946784,-3.0269649291744827,Black_Mountain_C3,BLACK MOUNTAIN
N00000927,100.0,96.6512279552499,555.9998299115281,-3.348772044750106,Black_Mountain_J4,BLACK MOUNTAIN
N00000928,100.00000000000001,98.22544762184005,381.99988844071373,-1.7745523781599672,Black_Mountain_J1,BLACK MOUNTAIN
N00000929,100.0,98.41814170926942,311.9998687762292,-1.5818582907305796,Black_Mountain_J3,BLACK MOUNTAIN
N00000930,99.99999999999999,98.56205884395418,380.99988190418026,-1.4379411560458095,Black_Mountain_J5,BLACK MOUNTAIN
N00000931,100.00000000000001,97.22563842720002,266.99988618502186,-2.7743615727999895,Black_Mountain_B3,BLACK MOUNTAIN
N00000932,100.0,96.97118213857189,342.9999236810033,-3.0288178614281094,Black_Mountain_C2,BLACK MOUNTAIN
N00000933,99.99999999999999,95.02143503187294,341.9997590637926,-4.978564968127046,Black_Mountain_C1,BLACK MOUNTAIN
N00000934,100.00000000000001,97.18215872893987,383.999793347126,-2.8178412710601464,Black_Mountain_C2,BLACK MOUNTAIN
N00000935,100.0,96.64689797337533,358.9998096939139,-3.3531020266246685,Black_Mountain_C4,BLACK MOUNTAIN
N00000936,100.00000000000001,92.41411030793464,678.9998812422394,-7.585889692065379,Court_T2,COURT
N00000937,100.00000000000001,97.31120205063526,365.99991351579433,-2.688797949364755,Black_Mountain_B2,BLACK MOUNTAIN
N00000938,100.0,92.51057714736237,385.9998347783901,-7.489422852637631,Court_T3,COURT
N00000939,100.00000000000001,98.29822272250344,249.9998211067465,-1.701777277496575,Black_Mountain_B2,BLACK MOUNTAIN
N00000940,100.0,95.02456629581606,227.99987290160544,-4.975433704183942,Black_Mountain_B2,BLACK MOUNTAIN
N00000941,62.58426528636066,59.99395321972253,375.9999725970961,-2.590312066638134,Castle_D1,CASTLE
N00000942,62.72866479476786,89.82058101672756,310.0080229566116,27.0919162219597,Castle_A1,CASTLE
N00000943,74.8166583620632,87.02473428943385,292.99988136186965,12.208075927370658,Castle_A1,CASTLE
N00000944,91.82338835470534,84.61335332762441,293.9998790625602,-7.210035027080934,Castle_A2,CASTLE
N00000945,43.17909322936161,78.43332858407256,257.99995840489936,35.25423535471094,Castle_A3,CASTLE
N00000946,14.137258943792329,27.615915898708934,403.0003065545061,13.478656954916605,Castle_Q1,CASTLE
N00000947,78.13981437812446,87.34403850527087,243.00208919234674,9.204224127146418,Castle_B3,CASTLE
N00000948,85.65428066672939,77.84154808129739,273.99986118395384,-7.812732585432002,Castle_B4,CASTLE
N00000949,79.47904177354208,92.43611560323527,340.99986854903557,12.957073829693186,Castle_C1,CASTLE
N00000950,27.41529640858836,64.49119709256892,310.99987141907883,37.075900683980564,Castle_C1,CASTLE
N00000951,38.241004892627345,57.87709459006107,288.9999572757084,19.636089697433725,Castle_C3,CASTLE
N00000952,19.594636202541928,23.8092032224908,302.99989987267276,4.214567019948873,Castle_B1,CASTLE
N00000953,59.29976532044735,59.5046765520471,291.9998577509717,0.2049112315997519,Castle_B4,CASTLE
N00000954,26.617344347084156,23.99015746167134,290.00020902870455,-2.627186885412815,Castle_B1,CASTLE
N00000955,57.070404099169,40.82360001431913,362.99991145132867,-16.246804084849863,Castle_B2,CASTLE
N00000956,55.506290470972296,77.9883791325128,302.00150648526414,22.48208866154051,Castle_A3,CASTLE
N00000957,1.7038998174344562,1.9041223305651924,415.9999401614962,0.20022251313073625,Ormiston_B4,ORMISTON
N00000958,1.5553013746864623,1.528793974224319,314.9998657383074,-0.026507400462143282,Ormiston_D2,ORMISTON
N00000959,1.7850063417036743,1.3941118175894476,531.9999335309838,-0.39089452411422676,Ormiston_D4,ORMISTON
N00000960,1.5924790403367295,2.0186190212886315,416.9999145837954,0.426139980951902,Ormiston_F2,ORMISTON
N00000961,1.4520066545974142,1.6481887652068459,328.9998915605006,0.1961821106094317,Ormiston_D4,ORMISTON
N00000962,4.821341189631104,4.128235840305753,363.9999015029583,-0.693105349325351,Ormiston_D1,ORMISTON
N00000963,0.8408989665371702,2.6994125310962827,293.99986952354897,1.8585135645591124,Ormiston_B3,ORMISTON
N00000964,0.9827558732631166,1.8467073163868633,316.9999128993882,0.8639514431237466,Ormiston_B4,ORMISTON
N00000965,0.7714392692564708,2.932765311648836,270.9999462724029,2.161326042392365,Ormiston_B4,ORMISTON
N00000966,0.8432523946815244,1.65096297059476,277.9998637353813,0.8077105759132356,Ormiston_D2,ORMISTON
N00000967,0.8098312817205984,2.5019379124127137,396.99981238488675,1.6921066306921153,Ormiston_B3,ORMISTON
N00000968,1.510716799985373,5.420735265399072,258.99991105939193,3.910018465413699,Ormiston_B1,ORMISTON
N00000969,3.1337935624782114,6.117437925030565,237.99996208900882,2.9836443625523534,Ormiston_B2,ORMISTON
N00000970,3.6863824151147075,5.144148407368259,463.00058168171785,1.457765992253551,Ormiston_A1,ORMISTON
N00000971,2.831368099841647,8.586948891975963,293.99988065667543,5.755580792134316,Ormiston_A3,ORMISTON
N00000972,3.4711909584955905,8.774818259713056,338.99987604629206,5.303627301217466,Ormiston_A3,ORMISTON
N00000973,1.8260744857285804,4.286120225108794,198.99995201975844,2.460045739380214,Ormiston_B3,ORMISTON
N00000974,3.678866646651319,9.121717349984156,302.999889622641,5.442850703332837,Ormiston_A3,ORMISTON
N00000975,13.225425679654707,16.70067754730721,261.99992374876257,3.4752518676525046,Botanic_U2,BOTANIC
N00000976,10.659839471434733,19.64183581924267,253.9998033878577,8.981996347807936,Botanic_G3,BOTANIC
N00000977,11.582345897817703,16.939750815380265,295.9998335576951,5.357404917562562,Botanic_G4,BOTANIC
N00000978,14.541258492302335,13.688670677356406,231.99988880149607,-0.8525878149459292,Botanic_G2,BOTANIC
N00000979,10.273278867374106,17.645332124179962,262.99984150554303,7.372053256805856,Botanic_K4,BOTANIC
N00000980,6.466532660695336,15.64183158060559,244.99986710032312,9.175298919910254,Botanic_U1,BOTANIC
N00000981,10.201823453766767,41.36095280852158,200.99999134410498,31.159129354754814,Botanic_U2,BOTANIC
N00000982,9.085805818832888,17.532371181951007,229.99987563721234,8.446565363118118,Botanic_K4,BOTANIC
N00000983,12.901215589913757,17.426493278886717,256.99988351026445,4.52527768897296,Botanic_E2,BOTANIC
N00000984,13.639317591248977,19.5922076286262,235.9999078359746,5.952890037377221,Botanic_F5,BOTANIC
N00000985,32.196599025889796,32.29361325919792,226.99990799925814,0.09701423330812275,Botanic_E1,BOTANIC
N00000986,16.48889583227021,21.653998146676315,244.99989746747696,5.165102314406106,Botanic_E2,BOTANIC
N00000987,9.437628120239694,20.990945540448465,265.9998580274204,11.55331742020877,Botanic_E3,BOTANIC
N00000988,10.8424889602112,17.291313380361068,233.99985749817958,6.448824420149867,Botanic_E4,BOTANIC
N00000989,16.332285360205034,18.391391625143328,284.9998757589629,2.0591062649382934,Botanic_G1,BOTANIC
N00000990,12.121190688469227,19.453857784476398,230.99992616101628,7.332667096007171,Botanic_G1,BOTANIC
N00000991,11.58157499435675,11.377431388773335,230.99992590663564,-0.2041436055834147,Titanic_J3,TITANIC
N00000992,6.765831108992009,7.577767072007746,530.999801297202,0.8119359630157374,Titanic_Q1,TITANIC
N00000993,5.951679630139698,11.976151207752599,251.99983533336106,6.024471577612901,Titanic_J4,TITANIC
N00000994,6.9667849823877805,8.041605961331374,826.9998492922342,1.0748209789435936,Titanic_J5,TITANIC
N00000995,2.118544454756429,3.593073348345887,225.9998713392458,1.4745288935894583,Titanic_R3,TITANIC
N00000996,2.600877914909358,2.981213104970222,387.99991111010064,0.380335190060864,Titanic_R2,TITANIC
N00000997,3.6837907255862126,3.7756600016999355,276.99991542957775,0.09186927611372298,Titanic_K4,TITANIC
N00000998,1.6174226670430425,3.6166924116214214,307.9999091125886,1.999269744578379,Titanic_R2,TITANIC
N00000999,4.390406160500845,7.080091571868375,262.99982255728764,2.68968541136753,Titanic_R2,TITANIC
