DZ21,label,con,yes_raw,yes,pop
N20002206,Omagh_E4,WEST TYRONE,23.53,33.2,247.0
N20002207,Omagh_E5,WEST TYRONE,39.76,49.4,376.0
N20002208,Omagh_H2,WEST TYRONE,50.05,59.7,299.0
N20002209,Omagh_G2,WEST TYRONE,27.79,37.5,316.0
N20002210,Omagh_F3,WEST TYRONE,65.59,75.3,517.0
N20002211,Omagh_G3,WEST TYRONE,45.69,55.4,313.0
N20002212,Omagh_H3,WEST TYRONE,61.06,70.7,317.0
N20002213,Omagh_H4,WEST TYRONE,56.89,66.6,537.0
N20002214,Omagh_C6,WEST TYRONE,64.38,74.1,350.0
N20002216,Omagh_H5,WEST TYRONE,56.16,65.9,525.0
N20002217,Omagh_G4,WEST TYRONE,16.16,25.8,396.0
N20002218,Omagh_G5,WEST TYRONE,49.49,59.2,392.0
N20002219,Omagh_H6,WEST TYRONE,59.5,69.2,495.0
N20002220,Omagh_G6,WEST TYRONE,48.64,58.3,370.0
N20002221,Mid_Tyrone_A1,WEST TYRONE,51.67,61.4,435.0
N20002223,Mid_Tyrone_A2,WEST TYRONE,66.06,75.8,427.0
N20002225,Mid_Tyrone_B2,WEST TYRONE,60.66,70.4,369.0
N20002230,Mid_Tyrone_B6,WEST TYRONE,50.8,60.5,349.0
N20002232,Mid_Tyrone_D1,WEST TYRONE,45.03,54.7,348.0
N20002233,Mid_Tyrone_C1,WEST TYRONE,51.56,61.3,430.0
N20002234,Mid_Tyrone_D2,WEST TYRONE,54.59,64.3,381.0
N20002236,Mid_Tyrone_C2,WEST TYRONE,55.2,64.9,489.0
N20002237,Mid_Tyrone_E1,WEST TYRONE,65.93,75.6,527.0
N20002238,Mid_Tyrone_C3,WEST TYRONE,63.93,73.6,497.0
N20002239,Mid_Tyrone_D4,WEST TYRONE,61.33,71.0,505.0
N20002240,Mid_Tyrone_E2,WEST TYRONE,66.74,76.4,507.0
N20002242,Mid_Tyrone_D5,WEST TYRONE,49.82,59.5,525.0
N20002243,Mid_Tyrone_E4,WEST TYRONE,54.0,63.7,368.0
N20002244,Mid_Tyrone_G1,WEST TYRONE,47.38,57.1,398.0
N20002245,Mid_Tyrone_F1,WEST TYRONE,39.82,49.5,550.0
N20002246,Mid_Tyrone_F2,WEST TYRONE,26.22,35.9,413.0
N20002247,Mid_Tyrone_G2,WEST TYRONE,46.52,56.2,472.0
N20002248,Mid_Tyrone_E5,WEST TYRONE,63.79,73.5,611.0
N20002249,Mid_Tyrone_F3,WEST TYRONE,35.86,45.6,449.0
N20002251,Mid_Tyrone_G4,WEST TYRONE,65.46,75.1,412.0
N20002252,Downshire_West_A1,LAGAN VALLEY,21.39,31.1,446.0
N20002253,Downshire_West_A2,LAGAN VALLEY,21.95,31.6,259.0
N20002254,Downshire_West_A3,LAGAN VALLEY,18.78,28.5,409.0
N20002255,Downshire_West_A4,LAGAN VALLEY,21.13,30.8,215.0
N20002256,Downshire_West_A5,LAGAN VALLEY,21.29,31.0,369.0
N20002257,Downshire_West_A6,LAGAN VALLEY,31.69,41.4,520.0
N20002258,Downshire_West_B1,LAGAN VALLEY,15.17,24.9,464.0
N20002259,Downshire_West_B2,LAGAN VALLEY,11.9,21.6,393.0
N20002260,Downshire_West_B3,LAGAN VALLEY,15.14,24.8,441.0
N20002261,Downshire_West_B4,LAGAN VALLEY,16.16,25.8,353.0
N20002262,Downshire_West_C1,LAGAN VALLEY,17.69,27.4,430.0
N20002263,Downshire_West_D1,LAGAN VALLEY,21.91,31.6,362.0
N20002264,Downshire_West_C2,LAGAN VALLEY,18.4,28.1,439.0
N20002265,Downshire_West_D2,LAGAN VALLEY,17.6,27.3,228.0
N20002266,Downshire_West_C3,LAGAN VALLEY,19.69,29.4,404.0
N20002267,Downshire_West_D3,LAGAN VALLEY,20.65,30.3,262.0
N20002268,Downshire_West_G1,LAGAN VALLEY,20.49,30.2,857.0
N20002269,Downshire_West_E1,LAGAN VALLEY,17.36,27.0,514.0
N20002270,Downshire_West_D4,LAGAN VALLEY,23.65,33.3,199.0
N20002271,Downshire_West_D5,LAGAN VALLEY,23.31,33.0,336.0
N20002272,Downshire_West_D6,LAGAN VALLEY,25.31,35.0,426.0
N20002273,Downshire_West_C4,LAGAN VALLEY,23.88,33.6,460.0
N20002274,Downshire_West_E2,LAGAN VALLEY,16.0,25.7,420.0
N20002275,Downshire_West_C5,LAGAN VALLEY,23.17,32.9,450.0
N20002276,Downshire_West_G2,LAGAN VALLEY,25.59,35.3,395.0
N20002278,Downshire_West_F1,LAGAN VALLEY,12.26,22.0,323.0
N20002279,Downshire_West_F2,LAGAN VALLEY,18.5,28.2,228.0
N20002280,Downshire_West_F3,LAGAN VALLEY,16.04,25.7,364.0
N20002281,Downshire_West_E3,LAGAN VALLEY,17.13,26.8,525.0
N20002282,Downshire_West_F4,LAGAN VALLEY,16.07,25.8,343.0
N20002283,Downshire_West_F5,LAGAN VALLEY,19.34,29.0,194.0
N20002284,Downshire_West_G3,LAGAN VALLEY,14.62,24.3,663.0
N20002285,Downshire_West_G4,LAGAN VALLEY,13.82,23.5,461.0
N20002286,Downshire_West_G5,LAGAN VALLEY,13.17,22.9,324.0
N20002288,Killultagh_A1,SOUTH ANTRIM,62.81,72.5,631.0
N20002289,Killultagh_B2,SOUTH ANTRIM,45.28,55.0,738.0
N20002290,Killultagh_A2,SOUTH ANTRIM,62.14,71.8,366.0
N20002291,Killultagh_A3,SOUTH ANTRIM,57.99,67.7,285.0
N20002292,Killultagh_A4,SOUTH ANTRIM,63.32,73.0,450.0
N20002293,Killultagh_C1,SOUTH ANTRIM,51.2,60.9,400.0
N20002294,Killultagh_C2,SOUTH ANTRIM,29.51,39.2,420.0
N20002295,Killultagh_C3,SOUTH ANTRIM,48.46,58.2,511.0
N20002296,Killultagh_B3,SOUTH ANTRIM,31.98,41.7,518.0
N20002297,Killultagh_B4,LAGAN VALLEY,33.18,42.9,488.0
N20002298,Killultagh_C4,SOUTH ANTRIM,23.53,33.2,390.0
N20002299,Killultagh_C5,LAGAN VALLEY,33.17,42.9,403.0
N20002300,Killultagh_F1,LAGAN VALLEY,24.13,33.8,400.0
N20002301,Killultagh_G1,LAGAN VALLEY,15.6,25.3,277.0
N20002302,Killultagh_G2,LAGAN VALLEY,18.92,28.6,373.0
N20002303,Killultagh_F2,LAGAN VALLEY,23.32,33.0,422.0
N20002305,Killultagh_D1,LAGAN VALLEY,42.81,52.5,389.0
N20002306,Killultagh_D2,LAGAN VALLEY,43.7,53.4,421.0
N20002307,Killultagh_D3,LAGAN VALLEY,38.78,48.5,287.0
N20002308,Killultagh_E1,LAGAN VALLEY,42.26,51.9,354.0
N20002309,Killultagh_E2,LAGAN VALLEY,36.01,45.7,417.0
N20002310,Killultagh_D4,LAGAN VALLEY,36.6,46.3,608.0
N20002312,Killultagh_E3,LAGAN VALLEY,32.94,42.6,412.0
N20002313,Killultagh_E4,LAGAN VALLEY,14.92,24.6,427.0
N20002314,Killultagh_E5,LAGAN VALLEY,17.42,27.1,221.0
N20002315,Killultagh_E6,LAGAN VALLEY,17.04,26.7,351.0
N20002316,Killultagh_E7,LAGAN VALLEY,16.72,26.4,255.0
N20002317,Killultagh_C6,LAGAN VALLEY,19.33,29.0,518.0
N20002318,Killultagh_G4,LAGAN VALLEY,33.84,43.5,799.0
N20002319,Killultagh_F4,LAGAN VALLEY,20.23,29.9,553.0
N20002320,Killultagh_H1,LAGAN VALLEY,17.12,26.8,543.0
N20002321,Killultagh_H2,LAGAN VALLEY,14.93,24.6,404.0
N20002322,Killultagh_H3,LAGAN VALLEY,13.48,23.2,520.0
N20002323,Killultagh_H4,LAGAN VALLEY,15.62,25.3,443.0
N20002324,Killultagh_G5,LAGAN VALLEY,13.62,23.3,555.0
N20002325,Killultagh_H5,LAGAN VALLEY,14.17,23.9,465.0
N20002326,Lisburn_South_A1,LAGAN VALLEY,23.0,32.7,486.0
N20002327,Lisburn_South_A2,LAGAN VALLEY,15.05,24.7,321.0
N20002328,Lisburn_South_A3,LAGAN VALLEY,15.84,25.5,398.0
N20002329,Lisburn_South_B1,LAGAN VALLEY,14.27,24.0,493.0
N20002330,Lisburn_South_C1,LAGAN VALLEY,19.98,29.7,443.0
N20002332,Lisburn_South_B2,LAGAN VALLEY,14.03,23.7,496.0
N20002334,Lisburn_South_B3,LAGAN VALLEY,14.52,24.2,489.0
N20002335,Lisburn_South_B4,LAGAN VALLEY,22.06,31.8,322.0
N20002336,Lisburn_South_E1,LAGAN VALLEY,20.84,30.5,514.0
N20002337,Lisburn_South_C4,LAGAN VALLEY,14.8,24.5,390.0
N20002338,Lisburn_South_C5,LAGAN VALLEY,23.56,33.2,222.0
N20002339,Lisburn_South_C6,LAGAN VALLEY,16.53,26.2,372.0
N20002340,Lisburn_South_D1,LAGAN VALLEY,16.93,26.6,199.0
N20002341,Lisburn_South_D2,LAGAN VALLEY,20.33,30.0,443.0
N20002342,Lisburn_South_G1,LAGAN VALLEY,24.78,34.5,370.0
N20002343,Lisburn_South_C7,LAGAN VALLEY,19.9,29.6,294.0
N20002344,Lisburn_South_E2,LAGAN VALLEY,23.51,33.2,474.0
N20002345,Lisburn_South_D3,LAGAN VALLEY,20.24,29.9,308.0
N20002346,Lisburn_South_F1,LAGAN VALLEY,25.43,35.1,306.0
N20002347,Lisburn_South_D4,LAGAN VALLEY,17.37,27.1,425.0
N20002348,Lisburn_South_D5,LAGAN VALLEY,22.91,32.6,328.0
N20002349,Lisburn_South_E3,LAGAN VALLEY,25.59,35.3,435.0
N20002350,Lisburn_South_F2,LAGAN VALLEY,23.62,33.3,425.0
N20002351,Lisburn_South_G2,LAGAN VALLEY,30.3,40.0,465.0
N20002352,Lisburn_South_F3,LAGAN VALLEY,20.43,30.1,455.0
N20002353,Lisburn_South_E4,LAGAN VALLEY,26.97,36.7,583.0
N20002354,Lisburn_South_H1,LAGAN VALLEY,30.87,40.6,262.0
N20002355,Lisburn_South_H2,LAGAN VALLEY,40.19,49.9,399.0
N20002357,Lisburn_South_H3,LAGAN VALLEY,34.82,44.5,349.0
N20002358,Lisburn_South_E5,LAGAN VALLEY,31.94,41.6,267.0
N20002359,Lisburn_South_H4,LAGAN VALLEY,37.9,47.6,182.0
N20002360,Lisburn_South_E6,LAGAN VALLEY,25.2,34.9,363.0
N20002361,Lisburn_South_G3,LAGAN VALLEY,43.05,52.7,269.0
N20002362,Lisburn_South_H5,LAGAN VALLEY,28.21,37.9,541.0
N20002363,Lisburn_South_H6,LAGAN VALLEY,28.07,37.8,425.0
N20002364,Lisburn_South_G4,LAGAN VALLEY,36.22,45.9,350.0
N20002366,Lisburn_South_J2,LAGAN VALLEY,23.06,32.8,411.0
N20002368,Lisburn_South_K2,LAGAN VALLEY,21.12,30.8,383.0
N20002370,Lisburn_South_K3,LAGAN VALLEY,16.24,25.9,329.0
N20002371,Lisburn_South_K4,LAGAN VALLEY,17.92,27.6,322.0
N20002372,Lisburn_South_J3,LAGAN VALLEY,24.71,34.4,618.0
N20002373,Lisburn_South_J4,LAGAN VALLEY,26.96,36.6,554.0
N20002374,Lisburn_South_K5,LAGAN VALLEY,17.36,27.1,390.0
N20002375,Lisburn_South_K6,LAGAN VALLEY,17.0,26.7,267.0
N20002376,Lisburn_North_A1,LAGAN VALLEY,22.4,32.1,221.0
N20002377,Lisburn_North_B1,LAGAN VALLEY,48.42,58.1,509.0
N20002378,Lisburn_North_D1,LAGAN VALLEY,45.59,55.3,437.0
N20002379,Lisburn_North_A2,LAGAN VALLEY,16.14,25.8,661.0
N20002380,Lisburn_North_C1,LAGAN VALLEY,13.2,22.9,342.0
N20002381,Lisburn_North_B2,LAGAN VALLEY,33.94,43.6,360.0
N20002382,Lisburn_North_C2,LAGAN VALLEY,14.79,24.5,526.0
N20002383,Lisburn_North_A3,LAGAN VALLEY,31.13,40.8,400.0
N20002384,Lisburn_North_B3,LAGAN VALLEY,20.81,30.5,382.0
N20002385,Lisburn_North_D2,LAGAN VALLEY,51.83,61.5,482.0
N20002386,Lisburn_North_C3,LAGAN VALLEY,14.91,24.6,472.0
N20002387,Lisburn_North_C4,LAGAN VALLEY,31.19,40.9,487.0
N20002388,Lisburn_North_C5,LAGAN VALLEY,14.32,24.0,384.0
N20002389,Lisburn_North_D3,LAGAN VALLEY,47.69,57.4,398.0
N20002391,Lisburn_North_E2,LAGAN VALLEY,37.77,47.5,207.0
N20002392,Lisburn_North_E3,LAGAN VALLEY,43.93,53.6,545.0
N20002393,Lisburn_North_F1,LAGAN VALLEY,27.86,37.6,482.0
N20002395,Lisburn_North_E4,LAGAN VALLEY,47.28,57.0,294.0
N20002396,Lisburn_North_F3,LAGAN VALLEY,28.61,38.3,305.0
N20002397,Lisburn_North_F4,LAGAN VALLEY,28.22,37.9,432.0
N20002398,Lisburn_North_F5,LAGAN VALLEY,33.41,43.1,316.0
N20002399,Lisburn_North_G1,LAGAN VALLEY,32.04,41.7,579.0
N20002400,Lisburn_North_F6,LAGAN VALLEY,24.78,34.5,269.0
N20002401,Lisburn_North_H1,LAGAN VALLEY,24.76,34.4,300.0
N20002402,Lisburn_North_F7,LAGAN VALLEY,28.38,38.1,345.0
N20002403,Lisburn_North_D4,LAGAN VALLEY,21.28,31.0,343.0
N20002404,Lisburn_North_G2,LAGAN VALLEY,24.54,34.2,873.0
N20002405,Lisburn_North_H2,LAGAN VALLEY,26.75,36.4,404.0
N20002406,Lisburn_North_H3,LAGAN VALLEY,32.37,42.1,472.0
N20002407,Lisburn_North_J1,LAGAN VALLEY,15.97,25.7,200.0
N20002408,Lisburn_North_G3,LAGAN VALLEY,23.93,33.6,482.0
N20002409,Lisburn_North_J2,LAGAN VALLEY,18.65,28.3,301.0
N20002410,Lisburn_North_H4,LAGAN VALLEY,22.38,32.1,342.0
N20002411,Lisburn_North_J3,LAGAN VALLEY,25.62,35.3,494.0
N20002412,Lisburn_North_G4,LAGAN VALLEY,29.94,39.6,362.0
N20002413,Lisburn_North_H5,LAGAN VALLEY,23.69,33.4,244.0
N20002414,Lisburn_North_J4,LAGAN VALLEY,22.66,32.4,419.0
N20002415,Lisburn_North_J5,LAGAN VALLEY,23.08,32.8,359.0
N20002416,Lisburn_North_G5,LAGAN VALLEY,18.84,28.5,359.0
N20002417,Lisburn_North_G6,LAGAN VALLEY,18.87,28.6,446.0
N20002418,Lisburn_North_K1,LAGAN VALLEY,27.21,36.9,355.0
N20002419,Lisburn_North_K2,LAGAN VALLEY,26.8,36.5,231.0
N20002420,Lisburn_North_K3,LAGAN VALLEY,24.12,33.8,391.0
N20002421,Lisburn_North_K4,LAGAN VALLEY,27.96,37.7,250.0
N20002422,Lisburn_North_K5,LAGAN VALLEY,24.49,34.2,240.0
N20002423,Lisburn_North_K6,LAGAN VALLEY,26.18,35.9,382.0
N20002424,Downshire_East_A1,LAGAN VALLEY,25.38,35.1,428.0
N20002425,Downshire_East_A2,LAGAN VALLEY,22.83,32.5,494.0
N20002426,Downshire_East_A3,LAGAN VALLEY,19.79,29.5,378.0
N20002427,Downshire_East_A4,LAGAN VALLEY,23.43,33.1,443.0
N20002428,Downshire_East_B1,LAGAN VALLEY,17.26,26.9,197.0
N20002429,Downshire_East_B2,LAGAN VALLEY,14.22,23.9,394.0
N20002430,Downshire_East_A5,LAGAN VALLEY,22.31,32.0,319.0
N20002431,Downshire_East_B3,LAGAN VALLEY,16.91,26.6,308.0
N20002432,Downshire_East_B4,LAGAN VALLEY,17.8,27.5,408.0
N20002433,Downshire_East_A6,LAGAN VALLEY,21.5,31.2,319.0
N20002434,Downshire_East_A7,LAGAN VALLEY,12.82,22.5,221.0
N20002435,Downshire_East_C1,LAGAN VALLEY,19.41,29.1,528.0
N20002436,Downshire_East_C2,LAGAN VALLEY,18.29,28.0,364.0
N20002437,Downshire_East_C3,LAGAN VALLEY,22.25,31.9,535.0
N20002438,Downshire_East_D1,LAGAN VALLEY,14.96,24.6,400.0
N20002439,Downshire_East_D2,LAGAN VALLEY,18.72,28.4,596.0
N20002440,Downshire_East_E1,LAGAN VALLEY,12.45,22.1,537.0
N20002441,Downshire_East_E2,LAGAN VALLEY,16.55,26.2,475.0
N20002442,Downshire_East_D3,LAGAN VALLEY,15.75,25.4,431.0
N20002443,Downshire_East_E3,LAGAN VALLEY,13.99,23.7,342.0
N20002444,Downshire_East_E4,LAGAN VALLEY,14.25,23.9,460.0
N20002445,Downshire_East_D4,LAGAN VALLEY,16.1,25.8,489.0
N20002446,Downshire_East_E5,LAGAN VALLEY,11.63,21.3,499.0
N20002447,Downshire_East_F1,LAGAN VALLEY,12.55,22.2,482.0
N20002448,Downshire_East_E6,LAGAN VALLEY,16.79,26.5,402.0
N20002449,Downshire_East_F2,LAGAN VALLEY,11.72,21.4,474.0
N20002450,Downshire_East_F3,LAGAN VALLEY,16.75,26.4,407.0
N20002451,Downshire_East_G1,LAGAN VALLEY,10.57,20.3,497.0
N20002452,Downshire_East_F4,LAGAN VALLEY,16.1,25.8,406.0
N20002453,Downshire_East_G2,LAGAN VALLEY,20.3,30.0,354.0
N20002454,Downshire_East_G3,LAGAN VALLEY,21.32,31.0,431.0
N20002455,Downshire_East_G4,SOUTH DOWN,23.31,33.0,287.0
N20002456,Castlereagh_South_A1,BELFAST SOUTH,43.25,52.9,543.0
N20002457,Castlereagh_South_A2,BELFAST SOUTH,40.28,50.0,399.0
N20002458,Castlereagh_South_B1,BELFAST SOUTH,42.18,51.9,486.0
N20002459,Castlereagh_South_A3,BELFAST SOUTH,36.14,45.8,411.0
N20002460,Castlereagh_South_B2,BELFAST SOUTH,37.4,47.1,209.0
N20002461,Castlereagh_South_C1,BELFAST SOUTH,34.42,44.1,610.0
N20002462,Castlereagh_South_C2,BELFAST SOUTH,26.0,35.7,388.0
N20002463,Castlereagh_South_A4,BELFAST SOUTH,41.22,50.9,354.0
N20002464,Castlereagh_South_B3,BELFAST SOUTH,33.99,43.7,359.0
N20002465,Castlereagh_South_B4,BELFAST SOUTH,38.66,48.3,350.0
N20002466,Castlereagh_South_C3,BELFAST SOUTH,36.37,46.1,201.0
N20002467,Castlereagh_South_B5,BELFAST SOUTH,34.53,44.2,535.0
N20002468,Castlereagh_South_A5,BELFAST SOUTH,36.9,46.6,436.0
N20002469,Castlereagh_South_B6,BELFAST SOUTH,40.81,50.5,304.0
N20002470,Castlereagh_South_C4,BELFAST SOUTH,37.83,47.5,536.0
N20002471,Castlereagh_South_B7,BELFAST SOUTH,40.98,50.7,348.0
N20002472,Castlereagh_South_E1,BELFAST SOUTH,36.73,46.4,383.0
N20002473,Castlereagh_South_D1,BELFAST SOUTH,40.89,50.6,361.0
N20002474,Castlereagh_South_D2,BELFAST SOUTH,38.29,48.0,602.0
N20002475,Castlereagh_South_D3,BELFAST SOUTH,35.75,45.4,402.0
N20002476,Castlereagh_South_E2,BELFAST SOUTH,42.51,52.2,546.0
N20002477,Castlereagh_South_D4,BELFAST SOUTH,33.3,43.0,344.0
N20002478,Castlereagh_South_D5,BELFAST SOUTH,43.75,53.4,673.0
N20002479,Castlereagh_South_E3,BELFAST SOUTH,46.7,56.4,271.0
N20002480,Castlereagh_South_E4,BELFAST SOUTH,40.73,50.4,386.0
N20002481,Castlereagh_South_F1,BELFAST SOUTH,31.68,41.4,568.0
N20002482,Castlereagh_South_E5,BELFAST SOUTH,47.37,57.1,465.0
N20002483,Castlereagh_South_E6,BELFAST SOUTH,43.39,53.1,671.0
N20002484,Castlereagh_South_F2,BELFAST SOUTH,38.41,48.1,705.0
N20002485,Castlereagh_South_J1,BELFAST SOUTH,55.46,65.2,336.0
N20002486,Castlereagh_South_J2,BELFAST SOUTH,43.83,53.5,234.0
N20002487,Castlereagh_South_J3,BELFAST SOUTH,51.79,61.5,624.0
N20002488,Castlereagh_South_J4,BELFAST SOUTH,43.17,52.9,417.0
N20002490,Castlereagh_South_G2,BELFAST SOUTH,32.79,42.5,527.0
N20002491,Castlereagh_South_G3,BELFAST SOUTH,33.3,43.0,454.0
N20002492,Castlereagh_South_H1,BELFAST SOUTH,22.41,32.1,289.0
N20002493,Castlereagh_South_H2,BELFAST SOUTH,21.19,30.9,252.0
N20002494,Castlereagh_South_H3,BELFAST SOUTH,44.25,53.9,319.0
N20002495,Castlereagh_South_G4,BELFAST SOUTH,49.37,59.1,504.0
N20002496,Castlereagh_South_H4,BELFAST SOUTH,41.52,51.2,552.0
N20002497,Castlereagh_South_H5,BELFAST SOUTH,46.62,56.3,372.0
N20002498,Castlereagh_South_J5,STRANGFORD,21.15,30.8,321.0
N20002499,Castlereagh_South_J6,STRANGFORD,33.11,42.8,544.0
N20002500,Castlereagh_East_A1,BELFAST EAST,11.68,21.4,767.0
N20002501,Castlereagh_East_A2,BELFAST EAST,12.4,22.1,440.0
N20002502,Castlereagh_East_C1,BELFAST EAST,15.23,24.9,357.0
N20002503,Castlereagh_East_C2,BELFAST EAST,14.75,24.4,469.0
N20002504,Castlereagh_East_C3,BELFAST EAST,18.22,27.9,239.0
N20002505,Castlereagh_East_B1,BELFAST EAST,14.02,23.7,350.0
N20002507,Castlereagh_East_C5,BELFAST EAST,13.57,23.3,203.0
N20002508,Castlereagh_East_D1,BELFAST EAST,21.3,31.0,459.0
N20002509,Castlereagh_East_B2,BELFAST EAST,15.81,25.5,424.0
N20002510,Castlereagh_East_E1,BELFAST EAST,11.46,21.1,290.0
N20002511,Castlereagh_East_A3,BELFAST EAST,12.4,22.1,398.0
N20002512,Castlereagh_East_E2,BELFAST EAST,16.32,26.0,386.0
N20002513,Castlereagh_East_B3,BELFAST EAST,14.4,24.1,318.0
N20002514,Castlereagh_East_A4,BELFAST EAST,14.08,23.8,477.0
N20002515,Castlereagh_East_B4,BELFAST EAST,16.34,26.0,439.0
N20002516,Castlereagh_East_D2,BELFAST EAST,20.02,29.7,476.0
N20002517,Castlereagh_East_E3,BELFAST EAST,12.15,21.8,206.0
N20002519,Castlereagh_East_D3,BELFAST EAST,15.12,24.8,246.0
N20002520,Castlereagh_East_C6,BELFAST EAST,14.29,24.0,425.0
N20002521,Castlereagh_East_F1,BELFAST EAST,12.83,22.5,391.0
N20002522,Castlereagh_East_F2,BELFAST EAST,11.16,20.9,294.0
N20002524,Castlereagh_East_D4,BELFAST EAST,16.87,26.6,441.0
N20002525,Castlereagh_East_E4,BELFAST EAST,13.63,23.3,303.0
N20002526,Castlereagh_East_H1,BELFAST EAST,18.82,28.5,420.0
N20002527,Castlereagh_East_F4,BELFAST EAST,13.53,23.2,498.0
N20002528,Castlereagh_East_H2,BELFAST EAST,19.02,28.7,241.0
N20002531,Castlereagh_East_G1,BELFAST EAST,14.68,24.4,291.0
N20002532,Castlereagh_East_G2,BELFAST EAST,15.89,25.6,387.0
N20002534,Castlereagh_East_G3,BELFAST EAST,16.45,26.1,440.0
N20002535,Castlereagh_East_H4,BELFAST EAST,12.67,22.4,282.0
N20002537,Castlereagh_East_G5,BELFAST EAST,11.37,21.1,295.0
N20002538,Castlereagh_East_H5,BELFAST EAST,15.49,25.2,331.0
N20002539,Castlereagh_East_H6,BELFAST EAST,14.28,24.0,311.0
N20002541,Castlereagh_East_J2,BELFAST EAST,13.63,23.3,376.0
N20002542,Castlereagh_East_J3,STRANGFORD,12.14,21.8,310.0
N20002543,Castlereagh_East_J4,STRANGFORD,14.97,24.7,226.0
N20002544,Castlereagh_East_K1,STRANGFORD,11.06,20.7,308.0
N20002545,Castlereagh_East_K2,STRANGFORD,10.73,20.4,476.0
N20002546,Castlereagh_East_K3,STRANGFORD,11.22,20.9,502.0
N20002547,Castlereagh_East_J5,STRANGFORD,18.36,28.0,505.0
N20002549,Bannside_A2,NORTH ANTRIM,12.31,22.0,453.0
N20002551,Bannside_A3,NORTH ANTRIM,12.46,22.1,348.0
N20002552,Bannside_C2,NORTH ANTRIM,29.8,39.5,355.0
N20002553,Bannside_C3,NORTH ANTRIM,31.37,41.1,345.0
N20002554,Bannside_B1,NORTH ANTRIM,10.4,20.1,276.0
N20002555,Bannside_B2,NORTH ANTRIM,10.4,20.1,418.0
N20002556,Bannside_B3,NORTH ANTRIM,12.06,21.7,398.0
N20002557,Bannside_B4,NORTH ANTRIM,8.47,18.2,483.0
N20002558,Bannside_B5,NORTH ANTRIM,10.81,20.5,290.0
N20002559,Bannside_B6,NORTH ANTRIM,12.8,22.5,332.0
N20002560,Bannside_D1,NORTH ANTRIM,32.38,42.1,292.0
N20002561,Bannside_D2,NORTH ANTRIM,49.35,59.0,331.0
N20002562,Bannside_D3,NORTH ANTRIM,39.92,49.6,450.0
N20002563,Bannside_C4,NORTH ANTRIM,13.24,22.9,569.0
N20002564,Bannside_A4,NORTH ANTRIM,11.94,21.6,575.0
N20002565,Bannside_E1,NORTH ANTRIM,14.07,23.8,253.0
N20002567,Bannside_E3,NORTH ANTRIM,10.39,20.1,430.0
N20002569,Bannside_E5,NORTH ANTRIM,15.55,25.2,309.0
N20002571,Bannside_F1,NORTH ANTRIM,9.09,18.8,392.0
N20002572,Bannside_F2,NORTH ANTRIM,10.14,19.8,482.0
N20002573,Bannside_E7,NORTH ANTRIM,10.19,19.9,409.0
N20002574,Bannside_F3,NORTH ANTRIM,10.75,20.4,539.0
N20002577,Bannside_H1,NORTH ANTRIM,41.02,50.7,479.0
N20002578,Bannside_G2,NORTH ANTRIM,12.57,22.3,411.0
N20002579,Bannside_G3,NORTH ANTRIM,11.4,21.1,431.0
N20002580,Bannside_H2,NORTH ANTRIM,19.0,28.7,422.0
N20002581,Bannside_J1,NORTH ANTRIM,25.11,34.8,512.0
N20002582,Bannside_J2,NORTH ANTRIM,12.87,22.6,521.0
N20002583,Bannside_H3,NORTH ANTRIM,48.9,58.6,459.0
N20002584,Bannside_J3,NORTH ANTRIM,21.99,31.7,532.0
N20002587,Ballymena_A1,NORTH ANTRIM,45.04,54.7,252.0
N20002588,Ballymena_A2,NORTH ANTRIM,47.16,56.8,415.0
N20002590,Ballymena_D1,NORTH ANTRIM,51.03,60.7,359.0
N20002591,Ballymena_B1,NORTH ANTRIM,29.27,39.0,316.0
N20002593,Ballymena_D2,NORTH ANTRIM,49.84,59.5,523.0
N20002594,Ballymena_A4,NORTH ANTRIM,41.35,51.0,382.0
N20002595,Ballymena_B2,NORTH ANTRIM,25.83,35.5,493.0
N20002596,Ballymena_C2,NORTH ANTRIM,41.73,51.4,281.0
N20002597,Ballymena_B3,NORTH ANTRIM,31.83,41.5,345.0
N20002598,Ballymena_D3,NORTH ANTRIM,53.7,63.4,314.0
N20002599,Ballymena_B4,NORTH ANTRIM,23.71,33.4,337.0
N20002600,Ballymena_B5,NORTH ANTRIM,15.37,25.1,491.0
N20002601,Ballymena_C3,NORTH ANTRIM,36.98,46.7,363.0
N20002602,Ballymena_C4,NORTH ANTRIM,49.35,59.0,349.0
N20002604,Ballymena_D4,NORTH ANTRIM,47.55,57.2,600.0
N20002605,Ballymena_C5,NORTH ANTRIM,41.67,51.4,440.0
N20002606,Ballymena_E1,NORTH ANTRIM,27.6,37.3,612.0
N20002607,Ballymena_F1,NORTH ANTRIM,17.15,26.8,270.0
N20002608,Ballymena_C6,NORTH ANTRIM,38.14,47.8,182.0
N20002610,Ballymena_F3,NORTH ANTRIM,22.61,32.3,315.0
N20002612,Ballymena_D5,NORTH ANTRIM,46.06,55.8,421.0
N20002613,Ballymena_E3,NORTH ANTRIM,27.46,37.2,594.0
N20002615,Ballymena_E4,NORTH ANTRIM,25.43,35.1,440.0
N20002616,Ballymena_G2,NORTH ANTRIM,32.39,42.1,252.0
N20002617,Ballymena_G3,NORTH ANTRIM,27.2,36.9,600.0
N20002618,Ballymena_F4,NORTH ANTRIM,19.62,29.3,356.0
N20002619,Ballymena_H1,NORTH ANTRIM,15.55,25.2,438.0
