id,title,provider,licenseTitle,scope
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-lap-2008-2014-expired-roscommon5:00708,Roscommon LAP 2008-2014 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-lap-2014-2020-expired-roscommon5:00709,Roscommon LAP 2014-2020 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-public-parks5:00710,Roscommon Public Parks,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-town-lap-2024-2030-architectural-conservation-areas:00711,Roscommon Town LAP 2024-2030 Architectural Conservation Areas,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-town-lap-2024-2030-core-retail-areas:00712,Roscommon Town LAP 2024-2030 Core Retail Areas,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-town-lap-2024-2030-flood-zones:00713,Roscommon Town LAP 2024-2030 Flood Zones,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-town-lap-2024-2030-landuse-zoning:00714,Roscommon Town LAP 2024-2030 Landuse Zoning,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-town-lap-2024-2030-neighbourhood-centres:00715,Roscommon Town LAP 2024-2030 Neighbourhood Centres,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-town-lap-2024-2030-protected-views:00716,Roscommon Town LAP 2024-2030 Protected Views,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:roscommon-town-lap-2024-2030-residential-opportunity-sites:00717,Roscommon Town LAP 2024-2030 Residential Opportunity Sites,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:route-1-lucan:00718,Route 1: Lucan,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:route-2-clondalkin:00719,Route 2: Clondalkin,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:route-3-saggart:00720,Route 3: Saggart,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:route-4-tallaght:00721,Route 4: Tallaght,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:route-5-kimmage:00722,Route 5: Kimmage,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:route-6-ballyboden:00723,Route 6: Ballyboden,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:route-7-n81:00724,Route 7: N81,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:rugby-pitches-sdcc1:00725,Rugby Pitches SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:s142-register-q1-2024-sdcc:00726,S142 Register Q1 2024 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:s142-register-q2-2024-sdcc:00727,S142 Register Q2 2024 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:s142-register-q3-2024-sdcc:00728,S142 Register Q3 2024 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:s142-register-q4-2024-sdcc:00729,S142 Register Q4 2024 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:saao-bray-head:00730,SAAO Bray Head,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:salt-bin-locations-sdcc1:00731,Salt Bin Locations SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:salting-routes-2025:00732,Salting Routes 2025,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:scenic-routes-roscommon-cdp-2014-2020:00733,Scenic Routes - Roscommon CDP 2014-2020,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:scenic-routes-roscommon-cdp-2022-2028:00734,Scenic Routes - Roscommon CDP 2022-2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:scenic-views-roscommon-cdp-2014-2020:00735,Scenic Views - Roscommon CDP 2014-2020,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:scenic-views-roscommon-cdp-2022-2028:00736,Scenic Views - Roscommon CDP 2022-2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:scenic-views-extents-roscommon-cdp-2022-2028:00737,Scenic Views Extents - Roscommon CDP 2022-2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:sdcc-specific-local-objective-ad-view:00739,SDCC Specific Local Objective AD view,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:secondary-education11:00740,Secondary Education,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:senior-citizens11:00741,Senior Citizens,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:settlement-flood-zones-roscommon-cdp-2022-2028:00742,Settlement Flood Zones - Roscommon CDP 2022-2028,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:settlement-hierarchy-cdp-2022-2028:00743,Settlement Hierarchy (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:short-meadows:00744,Short Meadows,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:sites-of-geological-interest-south-dublin-county-development-plan-2022-to-2028-sdcc:00745,Sites of Geological Interest South Dublin County Development Plan 2022 to 2028 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:skateboard-parks-fcc:00747,Skateboard Parks FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:soccer-pitches-sdcc1:00748,Soccer Pitches SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:solar-bins-fcc1:00749,Solar Bins FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:solvents-volatile-organic-compounds-licenced-premises-sdcc:00750,Solvents Volatile Organic Compounds Licenced Premises SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:special-areas-of-conservation-south-dublin-county-development-plan-2022-to-2028-sdcc1:00752,Special Areas of Conservation South Dublin County Development Plan 2022 to 2028 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:special-zoning-the-rocks-cdp-2022-2028:00753,Special Zoning The Rocks (CDP 2022 - 2028),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:sports-and-recreation-clubs1:00755,Sports and Recreation Clubs,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:sports-facilities-roscommon5:00756,Sports Facilities - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:srr1:00757,SRR,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:static-reduce-speed-vas-signs-2023-fcc2:00758,Static  Reduce Speed VAS Signs 2023 FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:strokestown-lap-2014-2020-expired-roscommon6:00759,Strokestown LAP 2014-2020 (Expired) - Roscommon,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:swale:00760,Swale,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:swimming-pool1:00761,Swimming Pool,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2016-sdcc1:00762,Table A - Annual Budget 2016 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2017-sdcc:00763,Table A - Annual Budget 2017 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2018-sdcc1:00764,Table A - Annual Budget 2018 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2019-sdcc1:00765,Table A - Annual Budget 2019 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2025-sdcc:00766,Table A - Annual Budget 2025 SDCC,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-a-annual-budget-2016-fcc2:00767,Table A Annual Budget 2016 FCC,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-b-annual-budget-2016-sdcc1:00768,Table B - Annual Budget 2016 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-b-annual-budget-2017-sdcc1:00769,Table B - Annual Budget 2017 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-b-annual-budget-2018-sdcc1:00770,Table B - Annual Budget 2018 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-b-annual-budget-2019-sdcc1:00771,Table B - Annual Budget 2019 SDCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-b-annual-budget-2025-sdcc:00772,Table B - Annual Budget 2025 SDCC,data.gov.ie,cc-zero,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:table-c-annual-budget-2016-sdcc1:00773,Table C - Annual Budget 2016 SDCC,data.gov.ie,cc-by,medium-priority-residual
