OA_CODE,ward_2001,lgd_2001,DZ2021_cd,SA2011,dea_1972,dea_1984,dea_1993,dea_2012
95ZZ070001,95ZZ07,95ZZ,N20002008,N00004478,STRABANE AREA A,DERG,DERG,Derg
95ZZ080001,95ZZ08,95ZZ,N20002015,N00004484,STRABANE AREA A,DERG,DERG,Derg
95ZZ080003,95ZZ08,95ZZ,N20002020,N00004486,STRABANE AREA A,DERG,DERG,Derg
95ZZ030006,95ZZ03,95ZZ,N20002012,N00004462,STRABANE AREA A,DERG,DERG,Derg
95ZZ030003,95ZZ03,95ZZ,N20002020,N00004459,STRABANE AREA A,DERG,DERG,Derg
95ZZ030004,95ZZ03,95ZZ,N20002021,N00004460,STRABANE AREA A,DERG,DERG,Derg
95ZZ030001,95ZZ03,95ZZ,N20002025,N00004458,STRABANE AREA A,DERG,DERG,Derg
95ZZ030005,95ZZ03,95ZZ,N20002008,N00004461,STRABANE AREA A,DERG,DERG,Derg
95ZZ030002,95ZZ03,95ZZ,N20002015,N00004459,STRABANE AREA A,DERG,DERG,Derg
95ZZ070003,95ZZ07,95ZZ,N20002008,N00004480,STRABANE AREA A,DERG,DERG,Derg
95ZZ040002,95ZZ04,95ZZ,N20002025,N00004464,STRABANE AREA A,DERG,DERG,Derg
95ZZ040001,95ZZ04,95ZZ,N20002024,N00004463,STRABANE AREA A,DERG,DERG,Derg
95ZZ040003,95ZZ04,95ZZ,N20002015,N00004465,STRABANE AREA A,DERG,DERG,Derg
95ZZ080005,95ZZ08,95ZZ,N20002023,N00004488,STRABANE AREA A,DERG,DERG,Derg
95ZZ080004,95ZZ08,95ZZ,N20002019,N00004487,STRABANE AREA A,DERG,DERG,Derg
95ZZ080002,95ZZ08,95ZZ,N20002026,N00004485,STRABANE AREA A,DERG,DERG,Derg
95PP030006,95PP03,95PP,N20002125,N00002929,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030007,95PP03,95PP,N20002128,N00002929,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030003,95PP03,95PP,N20002137,N00002926,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030001,95PP03,95PP,N20002137,N00002924,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030002,95PP03,95PP,N20002137,N00002925,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP020006,95PP02,95PP,N20002058,N00002922,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020007,95PP02,95PP,N20002063,N00002923,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020001,95PP02,95PP,N20002058,N00002917,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020002,95PP02,95PP,N20002063,N00002918,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070005,95PP07,95PP,N20002066,N00002958,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP020005,95PP02,95PP,N20002057,N00002921,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP140009,95PP14,95PP,N20002130,N00003003,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160002,95PP16,95PP,N20002130,N00003014,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160001,95PP16,95PP,N20002081,N00003013,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP070002,95PP07,95PP,N20002057,N00002955,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070003,95PP07,95PP,N20002057,N00002956,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070004,95PP07,95PP,N20002061,N00002957,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP070006,95PP07,95PP,N20002062,N00002959,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP040005,95PP04,95PP,N20002066,N00002934,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP220007,95PP22,95PP,N20002106,N00003059,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200008,95PP20,95PP,N20002085,N00003045,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP070001,95PP07,95PP,N20002061,N00002954,FERMANAGH AREA C,ERNE WEST,ERNE WEST,Erne West
95PP160004,95PP16,95PP,N20002083,N00003016,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP010006,95PP01,95PP,N20002139,N00002915,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010007,95PP01,95PP,N20002145,N00002916,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010002,95PP01,95PP,N20002145,N00002913,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010001,95PP01,95PP,N20002145,N00002912,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160005,95PP16,95PP,N20002084,N00003017,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP110005,95PP11,95PP,N20002084,N00002983,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090006,95PP09,95PP,N20002084,N00002972,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200009,95PP20,95PP,N20002094,N00003046,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200006,95PP20,95PP,N20002106,N00003043,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200004,95PP20,95PP,N20002103,N00003041,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200001,95PP20,95PP,N20002096,N00003039,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200005,95PP20,95PP,N20002103,N00003042,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP200003,95PP20,95PP,N20002111,N00003040,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090003,95PP09,95PP,N20002101,N00002969,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090004,95PP09,95PP,N20002096,N00002970,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090001,95PP09,95PP,N20002096,N00002967,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090002,95PP09,95PP,N20002095,N00002968,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP090005,95PP09,95PP,N20002098,N00002971,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110002,95PP11,95PP,N20002102,N00002980,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110003,95PP11,95PP,N20002098,N00002981,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110008,95PP11,95PP,N20002098,N00002986,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110004,95PP11,95PP,N20002088,N00002982,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110006,95PP11,95PP,N20002089,N00002984,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110001,95PP11,95PP,N20002086,N00002979,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP110007,95PP11,95PP,N20002086,N00002985,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060010,95PP06,95PP,N20002149,N00002946,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Erne North
95PP060011,95PP06,95PP,N20002090,N00002947,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060001,95PP06,95PP,N20002092,N00002943,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060002,95PP06,95PP,N20002092,N00002944,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060003,95PP06,95PP,N20002093,N00002945,FERMANAGH AREA E,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP060004,95PP06,95PP,N20002100,N00002948,FERMANAGH AREA B,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP150001,95PP15,95PP,N20002100,N00003006,FERMANAGH AREA B,ENNISKILLEN,ENNISKILLEN,Enniskillen
95PP230001,95PP23,95PP,N20002148,N00003061,FERMANAGH AREA B,ENNISKILLEN,ENNISKILLEN,Erne North
95PP010003,95PP01,95PP,N20002144,N00002914,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95YY210005,95YY21,95YY,N20002180,N00004445,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY210004,95YY21,95YY,N20002174,N00004444,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95PP010005,95PP01,95PP,N20002139,N00002914,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP010004,95PP01,95PP,N20002139,N00002914,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP160003,95PP16,95PP,N20002082,N00003015,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Enniskillen
95PP130005,95PP13,95PP,N20002139,N00002997,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130002,95PP13,95PP,N20002129,N00002994,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130001,95PP13,95PP,N20002138,N00002993,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130004,95PP13,95PP,N20002139,N00002996,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130007,95PP13,95PP,N20002136,N00002999,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130006,95PP13,95PP,N20002134,N00002998,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP130003,95PP13,95PP,N20002135,N00002995,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95YY060001,95YY06,95YY,N20002160,N00004363,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY210001,95YY21,95YY,N20002175,N00004441,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080005,95YY08,95YY,N20002160,N00004377,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95PP140005,95PP14,95PP,N20002122,N00003002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140003,95PP14,95PP,N20002123,N00003001,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140004,95PP14,95PP,N20002123,N00003002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140008,95PP14,95PP,N20002124,N00003002,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140002,95PP14,95PP,N20002129,N00003000,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140007,95PP14,95PP,N20002122,N00003005,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140006,95PP14,95PP,N20002122,N00003004,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP140001,95PP14,95PP,N20002126,N00003003,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030005,95PP03,95PP,N20002121,N00002928,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95PP030004,95PP03,95PP,N20002121,N00002927,FERMANAGH AREA D,ERNE NORTH,ERNE NORTH,Erne North
95ZZ080006,95ZZ08,95ZZ,N20002026,N00004489,STRABANE AREA A,DERG,DERG,Derg
95ZZ040004,95ZZ04,95ZZ,N20002026,N00004466,STRABANE AREA A,DERG,DERG,Derg
95ZZ040005,95ZZ04,95ZZ,N20002028,N00004467,STRABANE AREA A,DERG,DERG,Derg
95YY080001,95YY08,95YY,N20002155,N00004374,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080004,95YY08,95YY,N20002155,N00004376,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95ZZ040006,95ZZ04,95ZZ,N20002025,N00004468,STRABANE AREA A,DERG,DERG,Derg
95YY100005,95YY10,95YY,N20002151,N00004390,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY100002,95YY10,95YY,N20002150,N00004387,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY100001,95YY10,95YY,N20002151,N00004386,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY190005,95YY19,95YY,N20002181,N00004435,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190006,95YY19,95YY,N20002188,N00004433,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130001,95YY13,95YY,N20002194,N00004404,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130005,95YY13,95YY,N20002202,N00004402,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130007,95YY13,95YY,N20002202,N00004402,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130008,95YY13,95YY,N20002214,N00004402,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130006,95YY13,95YY,N20002215,N00004403,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY100003,95YY10,95YY,N20002156,N00004388,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY100004,95YY10,95YY,N20002156,N00004389,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080002,95YY08,95YY,N20002154,N00004375,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY080003,95YY08,95YY,N20002154,N00004375,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060002,95YY06,95YY,N20002163,N00004364,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060004,95YY06,95YY,N20002163,N00004366,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060005,95YY06,95YY,N20002169,N00004367,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY060003,95YY06,95YY,N20002162,N00004365,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030003,95YY03,95YY,N20002162,N00004351,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030006,95YY03,95YY,N20002165,N00004354,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030005,95YY03,95YY,N20002165,N00004353,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030002,95YY03,95YY,N20002161,N00004350,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY030001,95YY03,95YY,N20002158,N00004350,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY050006,95YY05,95YY,N20002220,N00004362,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY010002,95YY01,95YY,N20002245,N00004339,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY030004,95YY03,95YY,N20002158,N00004352,OMAGH AREA A,WEST TYRONE,WEST TYRONE,West Tyrone
95YY160005,95YY16,95YY,N20002164,N00004421,OMAGH AREA B,WEST TYRONE,WEST TYRONE,West Tyrone
95YY010004,95YY01,95YY,N20002249,N00004341,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY160004,95YY16,95YY,N20002168,N00004420,OMAGH AREA B,WEST TYRONE,WEST TYRONE,West Tyrone
95YY010005,95YY01,95YY,N20002250,N00004342,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY010006,95YY01,95YY,N20002247,N00004342,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY010003,95YY01,95YY,N20002246,N00004340,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070002,95YY07,95YY,N20002234,N00004369,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY010001,95YY01,95YY,N20002245,N00004338,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY020005,95YY02,95YY,N20002196,N00004347,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020004,95YY02,95YY,N20002196,N00004346,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090007,95YY09,95YY,N20002196,N00004384,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090005,95YY09,95YY,N20002207,N00004382,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090008,95YY09,95YY,N20002220,N00004385,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090006,95YY09,95YY,N20002206,N00004383,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090004,95YY09,95YY,N20002209,N00004381,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050003,95YY05,95YY,N20002211,N00004360,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050001,95YY05,95YY,N20002211,N00004360,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050005,95YY05,95YY,N20002220,N00004362,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040006,95YY04,95YY,N20002219,N00004357,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040007,95YY04,95YY,N20002219,N00004359,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040004,95YY04,95YY,N20002210,N00004358,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040001,95YY04,95YY,N20002210,N00004355,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040002,95YY04,95YY,N20002213,N00004356,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040003,95YY04,95YY,N20002213,N00004357,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY040005,95YY04,95YY,N20002216,N00004357,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050007,95YY05,95YY,N20002205,N00004361,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050002,95YY05,95YY,N20002205,N00004361,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130003,95YY13,95YY,N20002204,N00004405,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130004,95YY13,95YY,N20002203,N00004405,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY130002,95YY13,95YY,N20002193,N00004404,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190004,95YY19,95YY,N20002193,N00004434,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190002,95YY19,95YY,N20002193,N00004433,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190003,95YY19,95YY,N20002198,N00004434,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY190001,95YY19,95YY,N20002198,N00004432,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020003,95YY02,95YY,N20002195,N00004345,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150002,95YY15,95YY,N20002195,N00004414,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090001,95YY09,95YY,N20002195,N00004378,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY050004,95YY05,95YY,N20002199,N00004361,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090003,95YY09,95YY,N20002201,N00004380,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY090002,95YY09,95YY,N20002196,N00004379,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020006,95YY02,95YY,N20002197,N00004348,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020002,95YY02,95YY,N20002196,N00004344,OMAGH AREA C,MID-TYRONE,OMAGH TOWN,Omagh
95YY020007,95YY02,95YY,N20002185,N00004349,OMAGH AREA C,MID-TYRONE,OMAGH TOWN,Omagh
95YY140004,95YY14,95YY,N20002182,N00004407,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140003,95YY14,95YY,N20002191,N00004406,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140005,95YY14,95YY,N20002182,N00004408,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY150005,95YY15,95YY,N20002184,N00004416,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150007,95YY15,95YY,N20002184,N00004416,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY020001,95YY02,95YY,N20002189,N00004343,OMAGH AREA C,MID-TYRONE,OMAGH TOWN,Omagh
95YY150008,95YY15,95YY,N20002186,N00004413,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150004,95YY15,95YY,N20002184,N00004415,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150001,95YY15,95YY,N20002184,N00004413,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150006,95YY15,95YY,N20002184,N00004415,OMAGH AREA C,OMAGH TOWN,OMAGH TOWN,Omagh
95YY150003,95YY15,95YY,N20002236,N00004415,OMAGH AREA D,MID-TYRONE,OMAGH TOWN,Mid Tyrone
95YY140008,95YY14,95YY,N20002187,N00004409,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140007,95YY14,95YY,N20002190,N00004412,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140006,95YY14,95YY,N20002190,N00004410,OMAGH AREA C,MID-TYRONE,MID TYRONE,Omagh
95YY140002,95YY14,95YY,N20002238,N00004411,OMAGH AREA C,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY140001,95YY14,95YY,N20002232,N00004410,OMAGH AREA C,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070004,95YY07,95YY,N20002232,N00004371,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY120005,95YY12,95YY,N20002230,N00004401,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY120004,95YY12,95YY,N20002227,N00004400,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070001,95YY07,95YY,N20002234,N00004368,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY170004,95YY17,95YY,N20002229,N00004425,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070006,95YY07,95YY,N20002228,N00004373,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070003,95YY07,95YY,N20002231,N00004370,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY070005,95YY07,95YY,N20002239,N00004372,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200005,95YY20,95YY,N20002231,N00004440,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200001,95YY20,95YY,N20002240,N00004436,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200004,95YY20,95YY,N20002231,N00004439,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95KK030005,95KK03,95KK,N20002948,N00002102,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK030004,95KK03,95KK,N20002948,N00002101,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK030002,95KK03,95KK,N20002930,N00002099,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK100004,95KK10,95KK,N20002944,N00002134,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK100005,95KK10,95KK,N20002971,N00002135,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK100002,95KK10,95KK,N20002971,N00002132,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120002,95KK12,95KK,N20002970,N00002144,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120005,95KK12,95KK,N20002972,N00002147,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120004,95KK12,95KK,N20002974,N00002146,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95OO010004,95OO01,95OO,N20002990,N00002795,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95KK120003,95KK12,95KK,N20002974,N00002145,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95KK120001,95KK12,95KK,N20002973,N00002143,COOKSTOWN AREA A,DRUM MANOR,DRUM MANOR,Cookstown
95OO010003,95OO01,95OO,N20002998,N00002794,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95OO010001,95OO01,95OO,N20003065,N00002792,DUNGANNON AREA B,TORRENT,TORRENT,Clogher Valley
95OO140004,95OO14,95OO,N20003014,N00002868,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95OO080005,95OO08,95OO,N20003065,N00002836,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO080006,95OO08,95OO,N20003065,N00002837,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO010005,95OO01,95OO,N20003063,N00002796,DUNGANNON AREA B,TORRENT,TORRENT,Clogher Valley
95OO010002,95OO01,95OO,N20002990,N00002793,DUNGANNON AREA B,TORRENT,TORRENT,Torrent
95OO040005,95OO04,95OO,N20003070,N00002812,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95YY180004,95YY18,95YY,N20002248,N00004430,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200003,95YY20,95YY,N20002240,N00004438,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY200002,95YY20,95YY,N20002243,N00004437,OMAGH AREA D,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180005,95YY18,95YY,N20002248,N00004431,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180001,95YY18,95YY,N20002244,N00004427,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180002,95YY18,95YY,N20002251,N00004428,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95YY180003,95YY18,95YY,N20002250,N00004429,OMAGH AREA B,MID-TYRONE,MID TYRONE,Mid Tyrone
95OO020001,95OO02,95OO,N20003073,N00002797,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO020003,95OO02,95OO,N20003081,N00002799,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO020002,95OO02,95OO,N20003089,N00002798,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
95OO040004,95OO04,95OO,N20003080,N00002811,DUNGANNON AREA A,CLOGHER VALLEY,CLOGHER VALLEY,Clogher Valley
