OA_CODE,SA2011,weight
95WW210004,N00004071,0.9999995287253484
95WW210005,N00004072,0.9999997898731847
95WW210006,N00004068,0.9999998243165134
95WW210007,N00004073,0.9999998687424265
95WW210008,N00004073,0.9999998472349217
95WW210009,N00004074,0.9999996798862004
95WW210010,N00004069,0.9999994017917999
95WW210011,N00004070,0.9999995413340701
95WW220001,N00004075,0.9999997640889755
95WW220002,N00004079,0.9999998979960795
95WW220003,N00004080,0.9999995753769949
95WW220004,N00004081,0.9999994825602138
95WW220005,N00004076,0.9999997428064598
95WW220006,N00004082,0.9999997429307762
95WW220007,N00004083,0.999999723284099
95WW220008,N00004077,0.9999996624812381
95WW220009,N00004078,0.9999997017158625
95WW230001,N00004088,0.9999998225404877
95WW230002,N00004089,0.9999997426052138
95WW230003,N00004090,0.9999999061580517
95WW230003,N00001697,5.20209105479255e-06
95WW230004,N00004084,0.9999997555551792
95WW230005,N00004085,0.9999998062373119
95WW230006,N00004086,0.9999994770210082
95WW230007,N00004085,0.9999998489935898
95WW230008,N00004087,0.9999997629258851
95WW230009,N00004085,0.9999997160239775
95WW230010,N00004091,0.9999998716414159
95WW240001,N00004096,0.9999997133286006
95WW240002,N00004097,0.9999999156832496
95WW240002,N00000956,1.3356640067521492e-06
95WW240003,N00004098,0.9999996665900972
95WW240004,N00004099,0.9999997732610998
95WW240005,N00004092,0.9999997427300805
95WW240006,N00004093,0.9999999553276184
95WW240007,N00004093,0.9999997940388974
95WW240008,N00004100,0.9999996428961548
95WW240008,N00000956,3.8490385982589544e-06
95WW240009,N00004094,0.9999997085606233
95WW240009,N00000947,4.365632040172032e-06
95WW240009,N00000954,1.1357172296359465e-06
95WW240010,N00004094,0.9999998753499524
95WW240011,N00004095,0.9999997651499779
95WW240011,N00000947,2.6366654867357053e-06
95WW240011,N00000946,1.1384937896180763e-06
95WW250001,N00004101,0.9999997825746154
95WW250002,N00004102,0.9999997071419624
95WW250003,N00004103,0.9999997582736978
95WW250004,N00004104,0.9999996815255501
95WW250005,N00004105,0.9999997663434256
95WW250006,N00004105,0.9999997902085248
95WW250007,N00004106,0.9999996633644697
95WW250008,N00004107,0.9999996080319996
95WW250009,N00004108,0.9999996963084283
95WW250010,N00004109,0.9999997869197728
95XX010001,N00004114,0.9999997518636251
95XX010002,N00004118,0.999999500535202
95XX010003,N00004110,0.9999995570516097
95XX010004,N00004119,0.9999996608374604
95XX010005,N00004115,0.9999997149231159
95XX010006,N00004120,0.9999995185147699
95XX010007,N00004116,0.9999997270661831
95XX010008,N00004121,0.9999996516302331
95XX010009,N00004122,0.9999997746814057
95XX010010,N00004117,0.9999996851244574
95XX010011,N00004111,0.9999997674752045
95XX010012,N00004112,0.9999997925887304
95XX010013,N00004113,0.9999998778723338
95XX020001,N00004123,0.9999997603490739
95XX020002,N00004124,0.9999997258733799
95XX020003,N00004125,0.9999996986473932
95XX020004,N00004126,0.9999996930895577
95XX020005,N00004127,0.9999996341666432
95XX020006,N00004128,0.9999998516026417
95XX020007,N00004129,0.9999997988736719
95XX020008,N00004130,0.999999771516651
95XX030001,N00004131,0.9999996585038079
95XX030002,N00004135,0.9999996291983564
95XX030003,N00004132,0.9999998030215359
95XX030004,N00004133,0.9999996226069046
95XX030005,N00004134,0.9999997759752559
95XX030006,N00004136,0.9999999284082838
95XX030007,N00004137,0.9999998446438103
95XX030008,N00004138,0.9999998464791563
95XX040001,N00004139,0.9999998027938785
95XX040002,N00004143,0.9999997847432688
95XX040003,N00004139,0.9999999597651908
95XX040004,N00004140,0.9999998198874732
95XX040005,N00004141,0.9999996563550224
95XX040006,N00004144,0.999999881836759
95XX040007,N00004144,0.9999996864023611
95XX040008,N00004145,0.999999623074267
95XX040009,N00004142,0.9999996616404953
95XX040010,N00004146,0.9999996814223212
95XX040011,N00004147,0.999999585920315
95XX050001,N00004148,0.9999999034295672
95XX050002,N00004149,0.9999996415364689
95XX050003,N00004150,0.999999899557667
95XX050004,N00004151,0.9999997191686113
95XX050005,N00004152,0.9999994994150558
95XX050006,N00004153,0.9999997101624152
95XX050007,N00004154,0.9999996834876772
95XX050008,N00004155,0.9999998386930204
95XX050009,N00004156,0.9999997342783215
95XX050010,N00004150,0.999999871131054
95XX060001,N00004163,0.9999998362584243
95XX060002,N00004164,0.9999997078907168
95XX060003,N00004165,0.9999997339021747
95XX060004,N00004157,0.9999997924252038
95XX060005,N00004158,0.9999998704374476
95XX060006,N00004159,0.9999998173188924
95XX060007,N00004160,0.9999998110147675
95XX060008,N00004161,0.9999995753873996
95XX060009,N00004162,0.9999997506413005
95XX060010,N00004166,0.9999998295837047
95XX060011,N00004167,0.9999996409882582
95XX060012,N00004168,0.999999725273134
95XX070001,N00004174,0.9999998797156787
95XX070002,N00004169,0.9999997592545928
95XX070003,N00004170,0.9999997463468386
95XX070004,N00004171,0.9999998966066072
95XX070005,N00004175,0.9999997103144989
95XX070006,N00004176,0.9999997754980823
95XX070007,N00004177,0.9999995129634045
95XX070008,N00004178,0.9999996865533809
95XX070009,N00004176,0.9999998214018613
95XX070010,N00004172,0.9999995258962976
95XX070011,N00004173,0.9999996305178634
95XX080001,N00004184,0.9999996942437773
95XX080002,N00004179,0.9999997303706304
95XX080003,N00004185,0.9999999384819805
95XX080004,N00004185,0.9999999368254348
95XX080005,N00004180,0.9999995785513143
95XX080006,N00004185,0.9999998381523137
95XX080007,N00004181,0.9999997501485183
95XX080008,N00004182,0.999999679971163
95XX080009,N00004183,0.9999990690241102
95XX080010,N00004186,0.9999997153213132
95XX090001,N00004191,0.9999997157176296
95XX090002,N00004192,0.9999997780503908
95XX090003,N00004187,0.9999997789473937
95XX090004,N00004188,0.9999997575800377
95XX090005,N00004189,0.9999997262767517
95XX090006,N00004190,0.9999998645762914
95XX090007,N00004190,0.999999821774606
95XX090008,N00004193,0.9999997500652712
95XX090009,N00004191,0.9999997886527081
95XX090010,N00004194,0.9999997030047622
95XX100001,N00004195,0.9999996022323806
95XX100002,N00004199,0.9999999017252924
95XX100003,N00004196,0.9999999659849439
95XX100004,N00004200,0.9999995956906861
95XX100005,N00004199,0.9999998098137669
95XX100006,N00004201,0.9999997143524558
95XX100007,N00004197,0.9999997488344754
95XX100008,N00004203,0.9999996667291993
95XX100009,N00004204,0.9999996130062038
95XX100010,N00004198,0.999999472778196
95XX100011,N00004205,0.9999996115621724
95XX100012,N00004206,0.9999994909624803
95XX100013,N00004196,0.9999999796796256
95XX100014,N00004202,0.9999997478917644
95XX110001,N00004214,0.9999996644256676
95XX110002,N00004212,0.9999998767820999
95XX110003,N00004207,0.9999998930663089
95XX110004,N00004208,0.9999997207529969
95XX110005,N00004209,0.9999998313730637
95XX110006,N00004210,0.9999999421262589
95XX110007,N00004211,0.9999999455242463
95XX110008,N00004213,0.9999998670780862
95XX110009,N00004215,0.999999724314003
95XX110010,N00004216,0.9999997155615282
95XX110011,N00004217,0.9999996989365371
95XX110012,N00004218,0.9999995510075218
95XX110013,N00004212,0.9999999449712018
95XX110014,N00004212,0.9999998751807646
95XX120001,N00004219,0.9999999142084215
95XX120002,N00004220,0.9999999184984195
95XX120003,N00004221,0.9999999554692324
95XX120004,N00004222,0.999999877070018
95XX120005,N00004223,0.9999999773355646
95XX120006,N00004224,0.9999998639381661
95XX120007,N00004225,0.9999997091194176
95XX120008,N00004226,0.9999998933327956
95XX130001,N00004227,0.9999998480081346
95XX130002,N00004228,0.9999999394206879
95XX130003,N00004229,0.999999950794782
95XX130004,N00004230,0.9999998941126041
95XX130005,N00004231,0.9999998739176541
95XX130006,N00004228,0.9999998596205811
95XX130007,N00004232,0.9999998723105661
95XX130008,N00004233,0.9999997630880446
95XX130009,N00004234,0.9999997386510794
95XX140001,N00004235,0.9999999647848048
95XX140002,N00004236,0.9999998432511771
95XX140003,N00004237,0.9999997337379886
95XX140004,N00004238,0.999999890102864
95XX140005,N00004239,0.999999808222613
95XX140006,N00004240,0.9999996943190512
95XX140007,N00004241,0.9999995969074523
95XX140008,N00004242,0.9999998999927384
95XX150001,N00004243,0.999999745972678
95XX150002,N00004244,0.9999997093398629
95XX150003,N00004245,0.9999998531592262
95XX150004,N00004246,0.9999997716771233
95XX150005,N00004247,0.9999997889691119
95XX150006,N00004248,0.9999997179141291
95XX150007,N00004249,0.9999996789907167
95XX150008,N00004250,0.9999997609321539
95XX150009,N00004251,0.9999997453695955
95XX160001,N00004252,0.9999997092010541
95XX160002,N00004253,0.9999996661157008
95XX160003,N00004254,0.9999999596229775
95XX160004,N00004255,0.9999996880974098
95XX160005,N00004256,0.9999998835636639
95XX160006,N00004257,0.9999997666051461
95XX160007,N00004258,0.999999595216271
95XX160008,N00004259,0.999999885849253
95XX160009,N00004260,0.9999998587190362
95XX170001,N00004261,0.9999997409186278
95XX170002,N00004262,0.9999995124992881
95XX170003,N00004263,0.9999997154283876
95XX170004,N00004266,0.9999997527788734
95XX170005,N00004267,0.999999816972063
95XX170006,N00004268,0.9999997598817777
95XX170007,N00004267,0.9999993599916045
95XX170008,N00004264,0.9999997997777159
95XX170009,N00004269,0.9999995807060288
95XX170010,N00004265,0.999999631212658
95XX170011,N00004264,0.9999997862496999
95XX180001,N00004270,0.9999999151870913
95XX180001,N00004293,1.2349629434030496e-05
95XX180001,N00001480,1.4801604490050513e-06
95XX180002,N00004271,0.9999994433548962
95XX180003,N00004272,0.9999994214990425
95XX180004,N00004273,0.9999997892578059
95XX180005,N00004273,0.9999998213455501
95XX180006,N00004274,0.9999996615143876
95XX180007,N00004275,0.9999994800166151
95XX180008,N00004276,0.999999784340418
95XX180009,N00004277,0.9999999033359039
95XX180010,N00004278,0.9999996995454619
95XX190001,N00004279,0.9999997884374388
95XX190002,N00004280,0.99999979272589
95XX190003,N00004281,0.9999998106800271
95XX190004,N00004282,0.9999997005550842
95XX190005,N00004283,0.9999997362838602
95XX190006,N00004284,0.9999996293755217
95XX190007,N00004285,0.9999998028910613
95XX190008,N00004286,0.999999963748926
95XX200001,N00004287,0.9999998638251445
95XX200002,N00004288,0.9999994815207714
95XX200003,N00004289,0.9999995923870257
95XX200004,N00004287,0.9999997231264399
95XX200005,N00004294,0.669046101667133
95XX200005,N00004287,0.33095384837956754
95XX200006,N00004294,0.9999999270856587
95XX200007,N00004290,0.9518980910594395
95XX200007,N00004294,0.043043415060700536
95XX200007,N00004291,0.005058459172998909
95XX200008,N00004291,0.9295322784380804
95XX200008,N00004294,0.07046763492046114
95XX200008,N00000970,1.9333353647556048e-06
95XX200008,N00001447,1.22490700478147e-06
95XX200009,N00004294,0.6665332336873333
95XX200009,N00004290,0.33346676631663913
95XX200010,N00004290,0.6833568591824098
95XX200010,N00004294,0.3166431234828864
95XX200011,N00004293,0.9999998782389216
95XX200012,N00004292,0.9999996759765942
95XX210001,N00004295,0.9999998631776132
95XX210002,N00004296,0.9999997179114419
95XX210003,N00004297,0.9999997676586805
95XX210004,N00004298,0.99999976698722
95XX210005,N00004299,0.9999997934571125
95XX210006,N00004300,0.9999998597013173
95XX210007,N00004301,0.9999997762025906
95XX210008,N00004302,0.9999998538128249
95XX220001,N00004303,0.9999996880856322
95XX220002,N00004304,0.9999997757994862
95XX220003,N00004305,0.9999996567651914
95XX220004,N00004306,0.9999997962740531
95XX220005,N00004306,0.9999996620821081
95XX220006,N00004307,0.999999488679681
95XX220007,N00004308,0.9999997073225354
95XX220008,N00004309,0.9999996646800188
95XX220009,N00004310,0.9999994854497838
95XX230001,N00004311,0.9999995834890995
95XX230002,N00004312,0.9999996586838489
95XX230003,N00004313,0.9999996715446422
95XX230004,N00004314,0.999999765474644
95XX230005,N00004315,0.999999742589202
95XX230006,N00004316,0.9999995459853113
95XX230007,N00004317,0.9999995586601713
95XX230008,N00004318,0.999999634796055
95XX230009,N00004319,0.9999998002438816
95XX230010,N00004320,0.9999997153221584
95XX240001,N00004324,0.999999730182451
95XX240002,N00004325,0.999999769932578
95XX240003,N00004326,0.9999997475547676
95XX240004,N00004321,0.99999988147389
95XX240005,N00004322,0.9999996810811587
95XX240006,N00004327,0.9999996810853107
95XX240007,N00004323,0.9999998114182066
95XX240008,N00004328,0.9999996594041991
95XX240009,N00004321,0.9999998342202159
95XX250001,N00004329,0.9999996880817573
95XX250002,N00004330,0.999999526578216
95XX250003,N00004331,0.9999997448668833
95XX250004,N00004332,0.9999997457818548
95XX250005,N00004333,0.9999997121685974
95XX250006,N00004334,0.9999995835219938
95XX250007,N00004335,0.9999994995897862
95XX250008,N00004336,0.9999994573096996
95XX250009,N00004337,0.9999998142749346
95YY010001,N00004338,0.9999999724441928
95YY010002,N00004339,0.9999999782843941
95YY010003,N00004340,0.9999999801794286
95YY010004,N00004341,0.9999999799130135
95YY010005,N00004342,0.9999999620294283
95YY010006,N00004342,0.9999999695597176
95YY020001,N00004343,0.9999997793032608
95YY020002,N00004344,0.9999997692377958
95YY020003,N00004345,0.9999998475373383
95YY020004,N00004346,0.9999999193516357
95YY020005,N00004347,0.999999855705317
95YY020006,N00004348,0.9999997460357277
95YY020007,N00004349,0.9999996881437591
95YY030001,N00004350,0.9999999702817111
95YY030002,N00004350,0.9999999829896159
95YY030003,N00004351,0.9999999810481102
95YY030004,N00004352,0.9999999744623143
95YY030005,N00004353,0.9999999757197333
95YY030006,N00004354,0.9999999770682954
95YY040001,N00004355,0.9999998306633632
95YY040002,N00004356,0.9999998097573489
95YY040003,N00004357,0.9999999803213964
95YY040004,N00004358,0.9999997351466113
95YY040005,N00004357,0.9999999593485158
95YY040006,N00004357,0.9999999033295134
95YY040007,N00004359,0.9999999356936461
95YY050001,N00004360,0.9999998412377523
95YY050002,N00004361,0.999999843230263
95YY050003,N00004360,0.9999998974961674
95YY050004,N00004361,0.9999998895822151
95YY050005,N00004362,0.9999999262324103
95YY050006,N00004362,0.9999999361258096
95YY050007,N00004361,0.9999998710939902
95YY060001,N00004363,0.9999999804900028
95YY060002,N00004364,0.9999999795661805
95YY060003,N00004365,0.999999957065227
95YY060004,N00004366,0.999999891456911
95YY060005,N00004367,0.9999999278558682
95YY060006,N00004367,0.999999976767518
95YY070001,N00004368,0.9999999733431129
95YY070002,N00004369,0.9999999576341093
95YY070003,N00004370,0.9999999640499857
95YY070004,N00004371,0.999999972522483
95YY070005,N00004372,0.9999999725701988
95YY070006,N00004373,0.9999999728522917
95YY080001,N00004374,0.9999999903887586
95YY080001,N00002927,1.9523642549521377e-06
95YY080002,N00004375,0.9999999628865953
95YY080003,N00004375,0.9999999570207208
95YY080004,N00004376,0.9999999773818873
95YY080005,N00004377,0.9999999841679161
95YY080005,N00003001,1.2230472022186968e-06
95YY090001,N00004378,0.9999996217573718
95YY090002,N00004379,0.9999996201490358
95YY090003,N00004380,0.9999998527801341
95YY090004,N00004381,0.9999998529546379
95YY090005,N00004382,0.9999999317442694
95YY090006,N00004383,0.9999997847811627
95YY090007,N00004384,0.999999762647706
95YY090008,N00004385,0.9999999439119706
95YY100001,N00004386,0.9999999680475159
95YY100002,N00004387,0.9999999647359996
95YY100003,N00004388,0.9999999712010811
95YY100004,N00004389,0.9999999764069045
95YY100005,N00004390,0.999999980277349
95YY110001,N00004391,0.9999999853847604
95YY110002,N00004392,0.9999999301016541
95YY110003,N00004393,0.9999999492704437
95YY110004,N00004394,0.9999997562410834
95YY110005,N00004395,0.9999999564976942
95YY110006,N00004396,0.9999999815762862
95YY120001,N00004397,0.9999999638671856
95YY120002,N00004398,0.9999999862090069
95YY120002,N00004504,1.2912641653986518e-06
95YY120003,N00004399,0.9999999882037618
95YY120004,N00004400,0.9999999783237212
95YY120005,N00004401,0.9999999733195726
95YY130001,N00004404,0.9999999544447661
95YY130002,N00004404,0.9999998825817188
95YY130003,N00004405,0.9999998896773433
95YY130004,N00004405,0.9999997895197366
95YY130005,N00004402,0.9999999185162478
95YY130006,N00004403,0.999999785404037
95YY130007,N00004402,0.999999928824879
95YY130008,N00004402,0.9999998562097838
95YY140001,N00004410,0.9999999449167615
95YY140002,N00004411,0.9999998289587831
95YY140003,N00004406,0.999999836105494
95YY140004,N00004407,0.999999843724429
95YY140005,N00004408,0.9999998640127993
95YY140006,N00004410,0.9999999111321762
95YY140007,N00004412,0.9999998535435892
95YY140008,N00004409,0.9999998866696534
95YY150001,N00004413,0.9999997541572367
95YY150002,N00004414,0.9999999084681139
95YY150003,N00004415,0.9999999621069232
95YY150004,N00004415,0.9999999132500706
95YY150005,N00004416,0.999999907568351
95YY150006,N00004415,0.9999999257883407
95YY150007,N00004416,0.999999792256641
95YY150008,N00004413,0.9999997853586646
95YY160001,N00004417,0.999999979025068
95YY160002,N00004418,0.9999999810139836
95YY160003,N00004419,0.9999999577784942
95YY160004,N00004420,0.999999968083045
95YY160005,N00004421,0.9999999722460917
95YY170001,N00004422,0.9999999723918601
95YY170002,N00004423,0.9999999835933816
95YY170003,N00004424,0.9999999822933381
95YY170004,N00004425,0.9999999819255054
95YY170005,N00004426,0.9999999904831555
