OA_CODE,dea_1972,dea_1984,dea_1993,dea_2012
95NN050005,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050003,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN050002,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN130007,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN030007,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN030005,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Rowallane
95NN130006,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN130002,DOWN AREA C,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN130004,DOWN AREA C,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN130003,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110001,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110004,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110008,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110002,DOWN AREA C,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110005,DOWN AREA C,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110006,DOWN AREA C,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN110003,DOWN AREA A,BALLYNAHINCH,BALLYNAHINCH,Slieve Croob
95NN160008,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN110007,DOWN AREA A,ROWALLANE,BALLYNAHINCH,Slieve Croob
95NN160005,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN160007,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN160001,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN090003,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190002,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN160002,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190007,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190001,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190004,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190006,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190008,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190003,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN190005,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN160004,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN160006,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN160003,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95SS030006,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030005,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95SS030003,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire East
95II060001,CASTLEREAGH AREA A,CASTLEREAGH SOUTH,CASTLEREAGH SOUTH,Castlereagh South
95II050004,CASTLEREAGH AREA A,CASTLEREAGH SOUTH,CASTLEREAGH SOUTH,Castlereagh South
95II190001,CASTLEREAGH AREA A,CASTLEREAGH SOUTH,CASTLEREAGH SOUTH,Castlereagh South
95NN190009,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95BB010003,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB010008,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB010009,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB010002,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB010004,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB010007,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB010006,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB010001,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB140002,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB140003,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB140001,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB140004,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB140005,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB140006,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB140007,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95NN090004,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN090006,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN090005,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95BB140008,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95NN090002,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN090001,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN090007,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN080001,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN080004,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN080002,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN080006,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN080003,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN080007,DOWN AREA A,ROWALLANE,ROWALLANE,Downpatrick
95NN080008,DOWN AREA A,ROWALLANE,ROWALLANE,Downpatrick
95NN180006,DOWN AREA B,DOWNPATRICK,DOWNPATRICK,Downpatrick
95NN180003,DOWN AREA B,DOWNPATRICK,DOWNPATRICK,Downpatrick
95NN080005,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN220004,DOWN AREA B,DOWNPATRICK,DOWNPATRICK,Downpatrick
95NN150005,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN150002,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN150001,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN150006,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN150003,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN150008,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN150007,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN150004,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95NN090008,DOWN AREA A,ROWALLANE,ROWALLANE,Rowallane
95BB150001,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200004,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200002,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95NN220003,DOWN AREA B,DOWNPATRICK,DOWNPATRICK,Downpatrick
95NN220002,DOWN AREA B,DOWNPATRICK,DOWNPATRICK,Downpatrick
95BB200009,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200008,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200006,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200005,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200007,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200001,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB200003,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB150003,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210008,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210002,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210004,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210006,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210005,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210007,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB150002,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB150008,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB150007,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB150006,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB150004,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB150005,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210003,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210001,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210011,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210010,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB210009,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030006,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030007,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030008,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030011,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030010,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB050004,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030009,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB050005,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB050008,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB050007,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB050009,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030001,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030002,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030004,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030003,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB030005,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB160003,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB160006,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB160002,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB160008,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB160005,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB160001,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB090007,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB160004,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB220009,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB080003,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070008,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070009,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070006,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070010,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070004,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070007,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070001,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080004,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080001,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080006,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080002,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080005,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB090009,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB090003,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070002,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070003,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB070005,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB090005,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB090006,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB090004,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB090002,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080008,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080009,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95BB080007,ARDS AREA C,ARDS WEST,ARDS WEST,Comber
95II040004,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95BB020009,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020001,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020002,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB220008,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB220007,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB220004,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB220006,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB220005,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB220003,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB220002,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB020008,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020007,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020006,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB220001,ARDS AREA B,ARDS WEST,NEWTOWNARDS,Newtownards
95BB060002,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB130011,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130012,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95BB050003,ARDS AREA A,ARDS PENINSULA,ARDS PENINSULA,Ards Peninsula
95BB050006,ARDS AREA B,NEWTOWNARDS,ARDS PENINSULA,Ards Peninsula
95BB170001,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95BB170002,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95XX110007,NORTH DOWN AREA B,ABBEY,ABBEY,Bangor Central
95XX110006,NORTH DOWN AREA B,ABBEY,ABBEY,Holywood and Clandeboye
95BB230002,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB230003,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB230005,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB230008,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB230009,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB190011,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB230006,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB190004,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190009,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190008,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190006,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190014,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190002,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190003,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB230004,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB190001,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB170006,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95BB170004,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95BB190005,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB170005,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB170003,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95BB170008,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB170011,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB170009,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB170007,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95BB170010,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130010,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Ards Peninsula
95BB130009,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130006,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130005,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130013,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190012,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190010,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190007,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130003,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130001,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB190013,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB230001,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060005,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060009,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB130008,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130004,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130002,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB130007,ARDS AREA B,NEWTOWNARDS,ARDS EAST,Newtownards
95BB060003,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020010,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020004,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020005,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB020003,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040001,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060001,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060011,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040010,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120007,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060006,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060008,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060010,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060007,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB060004,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120006,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120005,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120004,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120003,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB230007,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120002,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120001,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040006,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040007,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040009,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040008,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040002,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040004,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040005,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB040003,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120009,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95BB120008,ARDS AREA B,NEWTOWNARDS,NEWTOWNARDS,Newtownards
95XX100003,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX100012,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX100001,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX100013,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX120005,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX130004,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX120003,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX120004,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX120007,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX120008,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX120002,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX130003,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX130007,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX130001,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX130002,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX240004,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX240005,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX240006,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX240008,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX240007,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX150005,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX150003,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX150001,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX150007,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX150004,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX150006,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX150002,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX100010,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX150009,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX100007,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX100008,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX150008,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX230006,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX230003,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX080006,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX080003,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX080004,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX230004,NORTH DOWN AREA B,BANGOR WEST,BANGOR WEST,Bangor West
95XX080010,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX210002,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX240001,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX240003,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX240002,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX240009,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX130009,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX210006,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX130008,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX210001,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Holywood and Clandeboye
95XX210008,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX080001,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX080005,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX080008,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX210005,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX210004,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX080007,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX170001,NORTH DOWN AREA C,ABBEY,ABBEY,Bangor Central
95XX170003,NORTH DOWN AREA C,ABBEY,ABBEY,Bangor Central
95XX170002,NORTH DOWN AREA C,ABBEY,ABBEY,Bangor Central
95XX170010,NORTH DOWN AREA C,ABBEY,ABBEY,Bangor Central
95XX210003,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor Central
95XX210007,NORTH DOWN AREA C,BANGOR WEST,BANGOR WEST,Bangor West
95XX170007,NORTH DOWN AREA A,ABBEY,ABBEY,Bangor Central
95XX170008,NORTH DOWN AREA A,ABBEY,ABBEY,Bangor Central
95XX170006,NORTH DOWN AREA A,BALLYHOLME and GROOMSPORT,ABBEY,Bangor Central
95XX170005,NORTH DOWN AREA A,ABBEY,ABBEY,Bangor Central
95XX020006,NORTH DOWN AREA A,BALLYHOLME and GROOMSPORT,BALLYHOLME AND GROOMSPORT,Bangor Central
95XX020005,NORTH DOWN AREA A,BALLYHOLME and GROOMSPORT,BALLYHOLME AND GROOMSPORT,Bangor Central
95XX020001,NORTH DOWN AREA A,BALLYHOLME and GROOMSPORT,BALLYHOLME AND GROOMSPORT,Bangor Central
95XX070007,NORTH DOWN AREA A,BALLYHOLME and GROOMSPORT,BALLYHOLME AND GROOMSPORT,Bangor Central
