DZ2021_cd,SA2011,weight
N20001132,N00001008,0.11851450989440497
N20001132,N00001601,0.06918065925205752
N20001132,N00001599,0.004978121973358832
N20001133,N00001593,0.39266134409974585
N20001133,N00001596,0.32307790504019085
N20001133,N00001603,0.18694978551432911
N20001133,N00001595,0.06947777920114388
N20001133,N00001602,0.027215852003823454
N20001133,N00001007,0.0006120449052131747
N20001133,N00001594,5.289235708857561e-06
N20001134,N00001018,0.35111844090095884
N20001134,N00001011,0.2967928505015079
N20001134,N00001012,0.18909220619472575
N20001134,N00001017,0.1255366503993695
N20001134,N00001013,0.03733323393162417
N20001134,N00000900,0.00012623421102631068
N20001135,N00001007,0.806596097289665
N20001135,N00001009,0.15184372110215003
N20001135,N00001006,0.04148026981184229
N20001135,N00001603,6.860734666705875e-05
N20001135,N00001590,1.1293812467242921e-05
N20001136,N00001008,0.4563208091252071
N20001136,N00001018,0.1860336754329012
N20001136,N00001022,0.14941751941207504
N20001136,N00001014,0.11296701688382853
N20001136,N00001012,0.06760321550170803
N20001136,N00001006,0.025173471263408468
N20001136,N00001009,0.0024810484799893885
N20001136,N00001466,2.363609586022744e-06
N20001137,N00001009,0.599141639623967
N20001137,N00001591,0.18777826963012723
N20001137,N00001008,0.0929774254133977
N20001137,N00001007,0.08015343455726548
N20001137,N00001006,0.03939375851190763
N20001137,N00001590,0.00044833838299065287
N20001137,N00001585,0.00010713388179534518
N20001138,N00000901,0.40540409271748107
N20001138,N00000899,0.2775306451571649
N20001138,N00000900,0.2201417313996013
N20001138,N00000902,0.05225498175744848
N20001138,N00000903,0.04460746105090201
N20001138,N00001013,3.787011704751055e-05
N20001138,N00001380,1.408707368911941e-05
N20001138,N00001011,8.269998667409975e-06
N20001139,N00001590,0.5188663065063959
N20001139,N00001585,0.19080071188019565
N20001139,N00001586,0.15927333182461215
N20001139,N00001596,0.10675885467229973
N20001139,N00001593,0.012389924754238172
N20001139,N00001595,0.00945826258445016
N20001139,N00001591,0.0023989205657905287
N20001139,N00001007,4.337495909625531e-05
N20001139,N00001603,1.0312253853577414e-05
N20001140,N00001597,0.40068344070219497
N20001140,N00001595,0.3314637393034128
N20001140,N00001592,0.1726050255051713
N20001140,N00001589,0.09460123224921416
N20001140,N00001596,0.0006285179949558401
N20001140,N00001587,9.434052147888202e-06
N20001140,N00001590,8.610192891249132e-06
N20001141,N00000901,0.93616467411277
N20001141,N00000899,0.06349611620441192
N20001141,N00000902,0.000298173503308391
N20001141,N00001380,3.957274967795745e-05
N20001141,N00000904,1.4634298303742385e-06
N20001142,N00001012,0.638894578129368
N20001142,N00001015,0.29852643098661596
N20001142,N00001014,0.05081854023242983
N20001142,N00001008,0.0070929705922560165
N20001142,N00001011,0.0042253309176170685
N20001142,N00000900,0.00032135760853303704
N20001142,N00001468,0.00011523459614356252
N20001142,N00001470,5.556937010758747e-06
N20001143,N00001586,0.43341807861511583
N20001143,N00001585,0.3206061121383377
N20001143,N00001591,0.24592593265151982
N20001143,N00001466,3.0088172545527342e-05
N20001143,N00001009,1.9788422440965422e-05
N20001144,N00001587,0.5559796640395094
N20001144,N00001597,0.1589146248964146
N20001144,N00001589,0.14904853509177934
N20001144,N00001588,0.13605213809251307
N20001144,N00001592,5.037879799422147e-06
N20001145,N00000904,0.901641781405912
N20001145,N00000901,0.09526488748684357
N20001145,N00000897,0.0030541729316635835
N20001145,N00001380,3.683929481078269e-05
N20001145,N00000891,2.318880807537135e-06
N20001146,N00000902,0.43398376324027654
N20001146,N00000896,0.2339566580992669
N20001146,N00000895,0.21196670380068808
N20001146,N00000899,0.11905465573314793
N20001146,N00000900,0.0005541447487959263
N20001146,N00000903,0.0004816301287909917
N20001146,N00000901,2.4442490116004547e-06
N20001147,N00000900,0.4705297326270093
N20001147,N00000895,0.29883043390860575
N20001147,N00000903,0.11656660165562743
N20001147,N00000892,0.05860903153842845
N20001147,N00000893,0.04451401470849186
N20001147,N00000902,0.010115314393744738
N20001147,N00000899,0.0007310432993611349
N20001147,N00001015,9.166762787594231e-05
N20001147,N00001012,1.0865180467052386e-05
N20001148,N00001580,0.4498111344415659
N20001148,N00001586,0.21189285431434182
N20001148,N00001589,0.1739217319869685
N20001148,N00001590,0.16127571010921538
N20001148,N00001595,0.0026490761899874197
N20001148,N00001466,0.00044929002448286206
N20001149,N00000981,0.9190524958494194
N20001149,N00000975,0.046210531939648976
N20001149,N00001592,0.007013724837809021
N20001149,N00001595,0.005701504592496905
N20001149,N00000927,0.004018238779804733
N20001149,N00001583,0.003129368372195532
N20001149,N00001349,0.002951335415027626
N20001149,N00001594,0.002541782562817708
N20001149,N00000980,0.0023699432452081153
N20001149,N00001588,0.0021373802299773765
N20001149,N00000977,0.0020830907742133086
N20001149,N00000989,0.0011535636028897568
N20001149,N00001587,0.0010125041027213104
N20001149,N00001579,0.00036684879701157465
N20001149,N00001584,0.00012535802514180032
N20001149,N00001160,0.00012443806510519737
N20001149,N00001335,2.6734818427870303e-06
N20001149,N00001328,1.6162690854690696e-06
N20001149,N00001157,1.4335452481184916e-06
N20001150,N00000904,0.41851575010148245
N20001150,N00000902,0.34728174899269054
N20001150,N00000896,0.19162999719400725
N20001150,N00000901,0.0425617529938193
N20001150,N00000905,8.580479482557722e-06
N20001150,N00000895,2.170238519767311e-06
N20001151,N00001015,0.5704367690830732
N20001151,N00001468,0.22904002489066502
N20001151,N00001470,0.16314678337397687
N20001151,N00001469,0.0373019211058016
N20001151,N00000900,5.993114351414176e-05
N20001151,N00000895,8.452871342766179e-06
N20001151,N00000893,6.1175316680221715e-06
N20001152,N00001579,0.531253684711653
N20001152,N00001588,0.39413950512000573
N20001152,N00001589,0.0521232084415131
N20001152,N00001583,0.022483601726781568
N20001153,N00001466,0.5291904710202778
N20001153,N00001471,0.20124106767671862
N20001153,N00001469,0.19111311797943645
N20001153,N00001470,0.07843500942840635
N20001153,N00001014,5.909424101530983e-06
N20001153,N00001008,5.588880555279758e-06
N20001153,N00001586,5.249106091008261e-06
N20001153,N00001015,3.2669673722342965e-06
N20001154,N00000905,0.7550891554313184
N20001154,N00000904,0.24488241446479775
N20001154,N00000896,8.872163276309713e-06
N20001154,N00000898,7.163099534759935e-06
N20001154,N00000894,6.58440169968113e-06
N20001154,N00000902,5.810439345942984e-06
N20001155,N00000897,0.4255328870845096
N20001155,N00000898,0.3423315579550737
N20001155,N00000905,0.1332600192646174
N20001155,N00000891,0.04469385041878897
N20001155,N00000894,0.028452028534244844
N20001155,N00000904,0.025727839934856066
N20001155,N00000887,1.8160805383202614e-06
N20001156,N00001582,0.3504216874005411
N20001156,N00001580,0.27504527677015045
N20001156,N00001589,0.27109208787029393
N20001156,N00001579,0.05629712809412126
N20001156,N00001581,0.04714108645561712
N20001156,N00001467,2.261906915782367e-06
N20001157,N00001469,0.775288326867928
N20001157,N00001470,0.18653374824174368
N20001157,N00001468,0.03817790056747929
N20001158,N00000890,0.6759056310655336
N20001158,N00000891,0.26588417888081
N20001158,N00000888,0.04139300793663542
N20001158,N00000889,0.016814222612449473
N20001158,N00001385,1.8911650082447539e-06
N20001158,N00000886,1.0683395590652e-06
N20001159,N00000886,0.2825222716527305
N20001159,N00000891,0.28190951205731846
N20001159,N00000897,0.22038255388782305
N20001159,N00000898,0.21518566240215758
N20001160,N00000896,0.46266384817280765
N20001160,N00000894,0.29967912712030936
N20001160,N00000895,0.11917828206646137
N20001160,N00000898,0.11840566933691266
N20001160,N00000892,6.014886012635789e-05
N20001160,N00000905,1.2924443423151466e-05
N20001161,N00001584,0.5066473633441261
N20001161,N00001583,0.25147092503313245
N20001161,N00001579,0.24108774865955135
N20001161,N00000981,0.00040916200982734903
N20001161,N00001332,0.000373120450840504
N20001161,N00001581,1.1680502454743573e-05
N20001162,N00001467,0.6183060236687421
N20001162,N00001466,0.3816645845190688
N20001162,N00001580,2.7034933768591772e-05
N20001162,N00001586,1.653093458258325e-06
N20001163,N00000893,0.9105054882443552
N20001163,N00000892,0.08946840545362209
N20001163,N00001469,1.2052368665710953e-05
N20001163,N00001401,9.290754234765827e-06
N20001163,N00000895,4.763179145030667e-06
N20001164,N00000892,0.34211722876774786
N20001164,N00000894,0.3222634302504133
N20001164,N00001402,0.1647087256180816
N20001164,N00000887,0.16467458289905437
N20001164,N00001401,0.0032970384744974626
N20001164,N00000898,0.002758251341665586
N20001164,N00000886,0.0001807426485537703
N20001165,N00000887,0.40073957932993426
N20001165,N00000888,0.3850601408104826
N20001165,N00000886,0.20426370339555666
N20001165,N00000889,0.009903409738823147
N20001165,N00001403,2.972044063231476e-05
N20001165,N00000898,1.5393297291944804e-06
N20001165,N00001402,1.4853835490988148e-06
N20001166,N00000889,0.6018739634971622
N20001166,N00001408,0.176336175982563
N20001166,N00000888,0.14032716942659365
N20001166,N00001407,0.06727151828381721
N20001166,N00000890,0.013171207514331342
N20001166,N00001404,0.001010043630704918
N20001166,N00001412,4.010280249922308e-06
N20001166,N00000886,3.272460606668555e-06
N20001166,N00000891,2.638251088727166e-06
N20001167,N00001581,0.2829172076559506
N20001167,N00001333,0.27093651743853026
N20001167,N00001334,0.15171167092063492
N20001167,N00001331,0.13718058978003
N20001167,N00001582,0.07534194002792384
N20001167,N00001579,0.06586560231524988
N20001167,N00001332,0.010663409307207487
N20001167,N00001580,0.0053387158495583845
N20001167,N00001584,4.1637903998273544e-05
N20001167,N00001467,2.356057807445438e-06
N20001168,N00001469,0.5004847707234917
N20001168,N00001473,0.22684137720629374
N20001168,N00001475,0.1401802893458993
N20001168,N00001476,0.04404618381146914
N20001168,N00001467,0.04087893782373342
N20001168,N00001466,0.03868115255243017
N20001168,N00001472,0.008761243233206486
N20001168,N00000893,0.00011432868906131967
N20001168,N00001401,1.1716614426126349e-05
N20001169,N00001472,0.4130848322226951
N20001169,N00001581,0.26104649089785364
N20001169,N00001467,0.23275274655233055
N20001169,N00001334,0.0931141479511641
N20001169,N00001331,1.3674540395731716e-06
N20001170,N00001475,0.35692333139608007
N20001170,N00001476,0.2639234992041784
N20001170,N00001473,0.15407435051201865
N20001170,N00001472,0.12242880449779223
N20001170,N00001478,0.10264916519481537
N20001171,N00001472,0.45864342582417345
N20001171,N00001331,0.18428715018289032
N20001171,N00001334,0.18383660692574902
N20001171,N00001474,0.1732288179777721
N20001171,N00001581,3.999089407245817e-06
N20001172,N00001472,0.5945966585345615
N20001172,N00001477,0.11977647149681928
N20001172,N00001467,0.11181328910871546
N20001172,N00001474,0.11086045028758569
N20001172,N00001462,0.05353074400579389
N20001172,N00001469,0.009422386566525104
N20001173,N00001479,0.42025172782424486
N20001173,N00001461,0.26240729484960673
N20001173,N00001478,0.20633500704704635
N20001173,N00001476,0.10911318512155657
N20001173,N00001464,0.0018889492464331142
N20001173,N00001477,3.8359111359436085e-06
N20001174,N00001477,0.455389661657484
N20001174,N00001462,0.27359165982072864
N20001174,N00001461,0.16864541566747984
N20001174,N00001476,0.10152774812480278
N20001174,N00001474,0.0006259904397584964
N20001174,N00001472,0.00019248707487757541
N20001174,N00001479,2.7037214861492214e-05
N20001175,N00001478,0.4969654663394503
N20001175,N00001479,0.2043192230587708
N20001175,N00001464,0.16123969077242264
N20001175,N00001475,0.13745102854268137
N20001175,N00001399,1.9821914434434988e-05
N20001175,N00001401,4.769372554525262e-06
N20001176,N00001463,0.5701231369099007
N20001176,N00001474,0.34426217566667733
N20001176,N00001462,0.08472109159246077
N20001176,N00001472,0.0008866260017589032
N20001176,N00001328,4.86769340388777e-06
N20001176,N00001331,2.102135635181431e-06
N20001177,N00001465,0.7024309427491678
N20001177,N00001463,0.2974739288389584
N20001177,N00001517,9.164313960347683e-05
N20001177,N00001329,2.0354972382589437e-06
N20001177,N00001328,1.4497750626984306e-06
N20001178,N00001465,0.6026020583640044
N20001178,N00001464,0.21552034755403623
N20001178,N00001461,0.12910381023926804
N20001178,N00001462,0.04504051263865681
N20001178,N00001479,0.006004905575969734
N20001178,N00001463,0.0016133772274387224
N20001178,N00001477,0.00010166273450734738
N20001178,N00001912,4.991279491040418e-06
N20001178,N00001762,2.7287285895018845e-06
N20001178,N00001518,2.0692914959231676e-06
N20001178,N00001399,1.6911192589745283e-06
N20001179,N00001332,0.545468722035492
N20001179,N00001335,0.45443547011548957
N20001179,N00000981,5.5147764811147206e-05
N20001179,N00001584,2.1558441089447125e-05
N20001179,N00001336,1.569547780583733e-05
N20001179,N00001331,3.4061653200017005e-06
N20001180,N00001336,0.5546499575647232
N20001180,N00001331,0.4453414407615912
N20001180,N00001335,6.708352926400807e-06
N20001180,N00001332,1.8933207703695608e-06
N20001181,N00001337,0.5064596420944425
N20001181,N00001335,0.21673981063207057
N20001181,N00001328,0.18662856741206338
N20001181,N00001336,0.09016877255630414
N20001181,N00000981,3.207302290174356e-06
N20001182,N00001328,0.3342453815948824
N20001182,N00001336,0.2696090400885046
N20001182,N00001337,0.24835080378077481
N20001182,N00001331,0.12830736841248103
N20001182,N00001335,0.019487406123613896
N20001183,N00001328,0.624155604151908
N20001183,N00001325,0.3142936448879276
N20001183,N00001335,0.061545405499962465
N20001183,N00000981,4.797252635115653e-06
N20001184,N00001347,0.5481398364891029
N20001184,N00001349,0.28075921606443266
N20001184,N00001346,0.11019820912310332
N20001184,N00001345,0.06020849163761542
N20001184,N00001341,0.0006878182307585308
N20001184,N00000840,1.9477493796048417e-06
N20001184,N00000981,1.6191261244336394e-06
N20001184,N00000828,1.0862353083434454e-06
N20001185,N00001328,0.7013257147773452
N20001185,N00001331,0.2640068185031079
N20001185,N00001329,0.03465784414544668
N20001185,N00001463,5.959039062163237e-06
N20001185,N00001474,3.663534836149459e-06
N20001186,N00001325,0.6708757108477975
N20001186,N00001349,0.3093070029711863
N20001186,N00001328,0.012378129228462133
N20001186,N00001346,0.006468914104795895
N20001186,N00000981,0.0009702428478813792
N20001187,N00001399,0.9193349628364665
N20001187,N00001400,0.08058057360749976
N20001187,N00001404,7.84679957860691e-05
N20001187,N00001464,4.283530163879724e-06
N20001187,N00001478,1.712030145072792e-06
N20001188,N00001399,0.5122349955919202
N20001188,N00001404,0.24427416125930512
N20001188,N00001400,0.24349084314730615
N20001189,N00001325,0.694348280697748
N20001189,N00001330,0.17669971069811563
N20001189,N00001328,0.12668020240206065
N20001189,N00001326,0.0022718062022801157
N20001190,N00001345,0.5459455612739575
N20001190,N00001343,0.25348658293269755
N20001190,N00001344,0.15034322080812926
N20001190,N00001347,0.030172203115833747
N20001190,N00001341,0.020039072208955837
N20001190,N00001293,1.1763073748027839e-05
N20001190,N00001291,1.5965866838113673e-06
N20001191,N00001325,0.999999999999999
N20001192,N00001342,0.441361102258045
N20001192,N00001341,0.32953955470795065
N20001192,N00001347,0.1663215984977945
N20001192,N00001345,0.038693552572100845
N20001192,N00001343,0.02407926622231574
N20001192,N00001348,2.7079977551835116e-06
N20001192,N00001178,2.217744044284134e-06
N20001193,N00001329,0.610435461119579
N20001193,N00001328,0.21768007547754337
N20001193,N00001330,0.12839596810022777
N20001193,N00001326,0.04345509827664347
N20001193,N00001517,3.082708117596067e-05
N20001193,N00001327,2.0157381499354533e-06
N20001194,N00001325,0.7016351103512054
N20001194,N00001346,0.24478389065568018
N20001194,N00001519,0.04734411730703948
N20001194,N00001523,0.006227350450168502
N20001194,N00001326,8.504660987533567e-06
N20001195,N00001348,0.40179691742289086
N20001195,N00001346,0.2988972342490892
N20001195,N00001342,0.24097281721290784
