,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000063,35.38017011597353,39.40369469413491,21.94241514552472,1.503913516437651,1.7698057277186257,1.2609055764922814e-07,2.115648994827312e-07,6.995759396522528e-08,7.24294039806395e-08,3.246530149418035e-08,2.877027970352277e-07
N20000064,31.860820559704027,14.039407710674325,45.412194099847255,2.4632507522672946,6.224324641587536,3.6279036729880214e-07,7.047456774318233e-07,1.452577777235449e-07,2.341531661047007e-07,3.6738515909628967e-07,4.2158739931217176e-07
N20000065,42.88590908592283,4.393687492334915,29.74789308685538,0.6317584463122581,22.340746131048526,8.77687105150448e-07,2.5220673586859505e-06,9.64160557886587e-08,4.2920010332973913e-07,9.394769798526257e-07,8.926784751241893e-07
N20000066,42.96414203670154,50.33313980814667,4.490514058172371,0.8053642504167988,1.4068371255655998,7.995534736150905e-08,2.980151275631672e-07,6.044718740357365e-07,3.5400305891121623e-07,7.861310729275629e-07,5.984205366541944e-07
N20000067,38.29832760941399,59.10199614458907,1.2517063018340575,0.6997472123177704,0.6482203853642631,1.528521760360362e-07,1.5000346734829873e-07,1.1965316800635565e-06,2.2159818171131955e-07,1.888976906233229e-07,4.365976402245277e-07
N20000068,59.02095075575545,35.026705655722985,1.560320140095702,0.22867669013219263,4.16333182742247,1.1143176932482368e-06,4.0886311593510665e-06,1.451354906406279e-06,4.3307271525534756e-07,7.942367376310524e-07,7.049257994241541e-06
N20000069,36.15067059642049,8.603415530270492,48.082092534719266,3.783884718591117,3.3799358967018183,1.3227054408601685e-07,9.15409725424001e-08,1.1382417856033647e-07,1.6697004546260704e-07,1.106071243008631e-07,1.0808396594104598e-07
N20000070,33.962932285899456,6.565747174871526,45.4381260437165,1.0423846639611278,12.99080608690259,8.157589718120924e-07,1.2060764474084162e-06,3.6337819003460756e-07,3.845950589685062e-07,2.5278642558027096e-07,7.220536977302581e-07
N20000071,48.60212404044183,18.19746761570188,17.17273212660377,0.40720515753590486,15.620469288453856,1.681576603861111e-07,6.674255343345156e-07,1.8949106315726872e-07,1.8897138824457535e-07,7.645556189056226e-08,4.807615539132968e-07
N20000072,40.62683754922441,3.508457714857474,38.819704881092974,1.5833211868800359,15.461676265072812,4.764768409489081e-07,7.609555770737757e-07,2.2833496499719472e-07,3.486655616804308e-07,2.269930639403733e-07,3.6144627648455524e-07
N20000073,42.763175539705635,36.260445109353334,17.74004538615604,1.1848732360789853,2.051459285231825,4.4890666596491795e-07,2.2572624637076131e-07,2.45447852417183e-07,1.4575853110512014e-07,1.0255543222967899e-07,2.750794673570577e-07
N20000074,61.440321962657784,19.633985028905663,14.956250582594194,0.38985834754834786,3.5795812965140006,9.263859720038735e-07,3.141021280570878e-07,4.1521937120437e-07,2.0148621942706423e-07,6.842758483877588e-08,8.561587320282815e-07
N20000075,26.782743549228172,9.391123520407444,60.53551918078326,1.0483519541767143,2.2422614326005865,8.503055228184744e-08,5.4752383743037656e-08,5.2741818421458625e-08,7.240192202737612e-08,3.4799317292517155e-08,6.307782951561724e-08
N20000076,39.74816184456003,29.245645219925375,22.513759440942234,1.01429707660976,7.478135164061348,2.5194803510876093e-07,3.8071702684027695e-07,9.7668374697148e-08,1.2749264666245137e-07,2.9049442595007882e-08,3.6702574442947275e-07
N20000077,45.951728401139,37.11905109758385,13.157632804708449,0.7589834918086436,3.012602778812373,4.484342309310866e-07,2.519210265188069e-07,1.3074264569218834e-07,1.0080014295471199e-07,3.381145733322435e-08,4.6023818962999917e-07
N20000078,45.74301849618904,46.49186038845314,5.9554186647312335,0.7927128757762939,1.0169886294901687,3.593660196918331e-07,7.425407644095059e-08,8.008846267760378e-08,6.949283353479568e-08,3.300239062378782e-08,3.291563505256714e-07
N20000079,74.08416903917254,18.38004295786093,4.941395086485121,0.27834412800415076,2.3160461972743063,4.912514376273013e-07,2.252148818960583e-07,6.888112919825818e-07,2.1214173189191177e-07,1.1421887812579929e-07,8.595647408135334e-07
N20000080,33.23131166862092,3.2709473789399155,55.10972035661388,2.224169818157302,6.163849233923779,4.018301621664925e-07,2.8242398226844555e-07,1.527144960477324e-07,2.380387779553042e-07,2.553966933486785e-07,2.1334009575701026e-07
N20000081,54.78054872402329,28.370887998610755,12.50458834812437,0.7808279622088714,3.5631459853111136,2.417616995191945e-07,2.0319115777846184e-07,3.3727693556460995e-08,9.628503927813865e-08,1.1630290543165915e-07,2.904530940362333e-07
N20000082,61.64168806941146,28.23746821925764,7.855082814024134,0.6794005951936166,1.5863581955524217,3.7249904750810115e-07,1.8469256033308797e-07,5.213958512994446e-07,1.8265527092457332e-07,9.391127155188452e-08,7.51406738903954e-07
N20000083,58.73473049066197,19.127022366651666,7.700775172546015,0.14830484790757736,14.289164901426291,2.479364018716176e-07,5.810538718218715e-07,3.552976977942556e-08,1.486368359982025e-07,1.573619493079479e-07,1.0502876452987615e-06
N20000084,47.86472967817944,15.250454052386416,28.698946565880945,1.9967088362613024,6.189155712892971,8.903678209531195e-07,1.4316183433455985e-06,1.651596529926423e-07,3.8655784468321625e-07,1.1595311341496535e-06,1.1211641274486833e-06
N20000085,20.566565537457716,4.259815196801894,70.011336763511,1.47391149239299,3.6883704170818663,1.8777452223547575e-07,7.88113290733339e-08,1.2355103480631984e-07,1.0182502019888142e-07,2.7493311520307617e-08,7.32993219920213e-08
N20000086,52.008464244542,1.2092057804714647,30.141789608381647,0.8200242226093083,15.820514742620247,5.066631744081332e-07,2.633320337788193e-07,6.311566980878394e-08,1.9439874642600879e-07,1.6410267992817214e-07,2.097630133032089e-07
N20000087,39.889759398868634,2.9254733161182407,46.43757107489914,3.8820468878838157,6.8651472945889624,8.41080949503066e-07,2.5336540450390366e-07,9.420465744458151e-08,2.7066369248982593e-07,3.204739137561638e-07,2.4785257588399806e-07
N20000088,37.86193045779965,2.359048127411465,51.28266422085416,0.9754033313054643,7.520952467121001,5.357732394294381e-07,1.8257981681884401e-07,2.7206137157416495e-07,1.956119060177395e-07,7.488782675614891e-08,1.3459409766435105e-07
N20000089,35.031721939179356,4.023754004465796,54.762762252594555,1.1325321696257344,5.049228445025021,4.268797431807035e-07,1.8087431152778586e-07,7.917650339155806e-08,1.7821903929869325e-07,1.5503919506204538e-07,1.689207488759425e-07
N20000090,39.57699381545039,1.4895296124462012,50.2871816408379,2.4036451738128393,6.242648622908239,3.787692553229439e-07,1.3110928948327854e-07,2.272080930371376e-07,1.8310213652816042e-07,1.327744105103208e-07,8.158126274570302e-08
N20000091,37.571280576244156,3.8311469803286418,48.25526185334761,0.4914956270626259,9.85081446072732,1.5113469663082026e-07,9.051478668028479e-08,4.494266409339421e-08,8.715283690240573e-08,3.502386448918379e-08,9.352081109689306e-08
N20000092,38.95752956977799,1.8367126121843502,52.51720214293491,1.4526370939161184,5.235917608402936,2.516758901667924e-07,7.237583095608978e-08,1.96655962399334e-07,1.9484236941368013e-07,1.2289897347132392e-07,1.343346436514019e-07
N20000093,77.19907666035792,16.185140224687697,3.1892435247929245,1.293548915144656,2.132987890125684,7.543490846235344e-07,1.7669678218937202e-07,6.810577116217e-07,2.547600336325916e-07,1.8345180406854823e-07,7.345756939293604e-07
N20000094,39.803883579301555,0.11051117570480852,34.985164475687455,0.2164778011559892,24.88396193664462,9.72098643751983e-08,3.0404478304941754e-07,7.802621972262342e-08,2.2421072445165446e-07,2.2840438266320045e-07,9.960959722737697e-08
N20000095,60.753195997655794,33.72348463009085,3.2057274622973897,1.5086917571461993,0.8088980452342003,1.6399653174962347e-07,7.059388905967537e-08,9.139592437617348e-07,2.765553614537186e-07,3.02429579066983e-07,3.8004094076192755e-07
N20000096,40.41616268232994,14.773479412259254,40.12803754095343,2.6764931834300643,2.0058265390202124,2.4614510182782063e-07,4.0549067763380304e-08,1.2630816694634562e-07,1.0022822432299902e-07,3.4325687863047986e-08,9.445084210069706e-08
N20000097,40.3944033765313,11.999716026847087,40.44529942463721,1.99231475292997,5.168262422794912,8.202406054478112e-07,1.0449311240530382e-06,3.010984945004113e-07,3.410953574552938e-07,9.672776805515688e-07,5.216162652843858e-07
N20000098,32.96995587493983,12.08629070260523,48.74311256551844,1.8563575811894624,4.344281085782132,4.0278477943854324e-07,5.634792150644177e-07,1.8558302294726553e-07,2.1520031819969163e-07,5.182063555135439e-07,3.0471122461820856e-07
N20000099,39.40731350662938,3.025637881997487,46.101111656765035,1.4610396890453534,10.004895255863477,3.9611294328189283e-07,3.69536654969172e-07,5.941633641325146e-08,2.529978627688811e-07,7.58819306508202e-07,1.7281615400299067e-07
N20000100,44.700464894989395,2.469675584813223,40.44412948658166,2.6150614581626006,9.77066507074936,2.198494767903858e-06,2.9411941031462924e-07,1.0827902290207842e-07,3.2268681928875834e-07,2.6867958747657587e-07,3.124441291043642e-07
N20000101,30.682912895630267,1.6900645173732871,59.92187316521908,4.869226453288622,2.8359225162626576,1.6636816567976354e-07,2.2697670439070103e-08,6.458116804904313e-08,9.41944652281021e-08,5.3707166608991145e-08,5.067745067101104e-08
N20000102,61.17059297289289,6.3325776930548745,25.716671465955276,0.9265829830649895,5.853573595568641,2.332983691765505e-07,1.7607362419688598e-07,4.0832838266208014e-07,1.773190751321893e-07,7.799743616226964e-08,2.1644642923767943e-07
N20000103,51.3910316798224,37.80492751753552,7.779107892986277,0.9911016422028044,2.0338295068207337,3.3957380866650933e-07,3.416331412586493e-07,1.3723882069123443e-07,1.3407304984480605e-07,2.1802475301917754e-07,5.900886928487692e-07
N20000104,52.77002395879504,41.4695199966677,3.676523278467589,1.342143894432013,0.7417857700783848,3.99468008803674e-07,1.4470250956403317e-07,1.5487501195608634e-06,3.092574913464601e-07,3.0215808842338735e-07,3.972230757936009e-07
N20000105,62.320572169604404,23.36087598818984,10.557396238261642,2.5505875352448197,1.2105669667252348,1.4096663711452264e-07,8.921030735579208e-08,3.394681984250296e-07,1.3617940557739195e-07,1.231030801454361e-07,2.7304643409145315e-07
N20000106,56.27767221208008,2.7449822825673693,27.671045871708362,1.0098089782335629,12.296489296834043,3.295501252827596e-07,2.3385786803443123e-07,1.0575745933128378e-07,1.9345186659137015e-07,1.497753585279913e-07,3.461839076790841e-07
N20000107,67.57021003990839,9.716541356961965,15.294727377588673,0.9412707739431427,6.477247790557946,8.901546105807473e-07,5.019007716765412e-07,2.791775182586219e-07,2.1535277760040506e-07,1.2139474243010411e-07,6.530594532908169e-07
N20000108,69.23635802592146,24.794835131252732,2.113258893028182,1.2016853727873062,2.6538546944880186,2.898067117415751e-07,9.97100646378204e-07,2.0197802901755984e-06,5.58835088851347e-07,2.0030505500096476e-06,2.013949001365484e-06
N20000109,33.94096113055374,0.6659667491152637,54.500231520024265,2.7240152941485376,8.168824033466349,1.9049131094459703e-07,1.491570949710226e-07,8.912573291748407e-08,2.5074019485643633e-07,3.6880546910526074e-07,2.2437203655118635e-07
N20000110,28.510715273961036,4.862794498629957,62.09069828389774,1.9629196229624855,2.572871403494366,2.3749418454817487e-07,1.099315757576391e-07,1.3833382570735952e-07,1.4559422819339994e-07,1.8802347785428672e-07,9.76771358814295e-08
N20000111,57.62843261382332,3.1297009687571173,27.580580899301722,0.7522898736921435,10.90899277481607,5.768117584815985e-07,6.591457884334983e-07,1.5952675694892107e-07,2.29981812940188e-07,3.6713109731950235e-07,8.770124229478196e-07
N20000112,75.54964455349716,10.446622260710926,10.599152450678044,0.31322535072951496,3.0913521992342834,5.138852183986388e-07,4.1956668641460763e-07,2.1428396593105678e-07,2.756374777671237e-07,7.017766556680432e-07,1.0600000741989027e-06
N20000113,61.93887861925133,2.1795572650167636,27.025678794396224,0.725114737703137,8.130768149082591,3.450485414896931e-07,4.6739218332350436e-07,4.893496013923348e-07,3.294208561568358e-07,3.851996911877471e-07,4.181390846481904e-07
N20000114,43.32545491851968,2.233951936471579,41.79088208183289,0.5428255994214914,12.106883691956833,6.036596070887432e-07,3.18253011203454e-07,1.1422534406862589e-07,1.9895986695096322e-07,1.5440678695840336e-07,3.822929015835817e-07
N20000115,38.83011732747005,3.682629789785609,48.43870430012953,0.9938113234057876,8.054735855472456,6.493586621228473e-07,1.53884708623383e-07,1.77691341487895e-07,1.5112040818281384e-07,3.152086198938373e-08,2.4016059496434567e-07
N20000116,43.825072159874814,6.025352316344701,28.430825103072998,0.25533361408487054,21.463414847886416,5.738424563086032e-07,6.587879997653464e-07,2.5986922146963675e-08,1.787530214130536e-07,1.4444002099227036e-07,3.769257665973251e-07
N20000117,47.25992808201492,0.6816178849271077,29.785852381794477,0.7241192598566845,21.548478698906703,1.2083933687070676e-06,8.421562070990209e-07,4.4173367346627825e-07,4.3713133661756587e-07,3.278821281377239e-07,4.352034062951568e-07
N20000118,52.976836861393096,5.284844280756087,36.16392149043813,1.9669115473585903,3.607483504527688,3.8312702835070535e-07,2.028351197719626e-07,6.265456424910645e-07,3.538931065774199e-07,4.113738343191645e-07,3.377516765364987e-07
N20000119,52.669198929066184,4.079241692627993,26.23735981544957,0.7193700590302755,16.29482666304086,1.0626590465590078e-06,7.266272486348319e-07,2.0404506158661117e-07,2.2277302913445693e-07,1.1320294806268063e-07,5.114777704923387e-07
N20000120,32.725214792488885,3.0883260149410035,56.0868023320012,2.1820103865358194,5.917644598637384,6.049946845560133e-07,2.7673869610602323e-07,9.023557253447957e-08,2.4646508992672126e-07,3.9340068920893653e-07,2.6356098407996513e-07
N20000121,50.23260333019456,2.554797036480455,29.16152713952392,1.3348226578958264,16.7162473006581,1.0433423572341286e-06,5.190770250449071e-07,8.154850649926574e-08,2.9607351638690403e-07,2.6593810226439494e-07,3.292676251012389e-07
N20000122,26.75377453798266,0.9642753948447885,66.6042748214602,0.935058495147693,4.742615281718544,5.841507902644395e-07,1.8090319330327922e-07,1.0591300569132644e-07,1.9980055478066053e-07,2.579177132262372e-07,1.4016084985571254e-07
N20000123,24.92344834947926,0.13947346515461426,54.532541794743835,2.004886989715681,18.39964774396805,7.386455855628015e-07,4.5463813509018266e-07,7.014896336781493e-08,1.320329627709072e-07,1.961944663410308e-07,6.527843273700342e-08
N20000124,37.360118206869,1.1055132647368788,43.59055603891059,2.5045330645090793,15.439277924125678,4.768618109913885e-07,4.3958883954560855e-07,1.202791658157728e-07,1.7254566938246376e-07,1.464082024613784e-07,1.4516507985458264e-07
N20000125,53.251558787656826,0.8013646623730531,30.052888465446486,0.6951126636508836,15.199072578300354,6.378782659075971e-07,6.220428598826187e-07,1.1510749297434415e-07,3.4367096012001556e-07,6.439157919455829e-07,4.799570260025511e-07
N20000126,46.81470046935537,0.559270075598993,24.071900591657432,13.283711000150886,14.96560743957792,1.0815966861893167e-07,6.09254753090471e-08,9.895926423210741e-08,1.9399456409130077e-07,1.5414503858736733e-07,0.30480980747537273
N20000127,57.3328254828925,8.391649960510698,26.62557286960694,0.5563353791692818,7.093613476590914,1.103766115758569e-06,4.1568140740365334e-07,2.945853562238779e-07,2.355033782949675e-07,7.301056043814687e-08,7.086828580518609e-07
N20000128,48.47328159554727,0.6194305105284396,27.44103664945479,2.3469785841336037,20.456526672765264,2.539131226519894e-07,1.837476396254029e-07,1.5064185464642985e-07,1.6807073697457466e-07,1.0040443747340936e-07,0.6627451307928445
N20000129,75.95761741445263,16.43162005534038,4.013003532482836,1.0192561772967683,2.5784995479738138,2.1634282135586433e-07,2.326287157039741e-07,1.3158387901165817e-06,3.473334071213974e-07,3.4881499652613386e-07,8.114948402617112e-07
N20000130,44.55370727170079,9.439957912007884,37.46888959313037,2.644302786027664,5.893140991423539,5.071433287376008e-07,1.4069961564333933e-07,2.1274167208827985e-07,2.21008037262101e-07,8.243299486195849e-08,2.8168409579041393e-07
N20000131,49.38920746348697,40.9081884838096,7.4371260280647205,0.9625692846576686,1.302905523976252,5.204228002829518e-07,1.5709025900117597e-07,1.8507297935160373e-06,2.448396289449967e-07,1.0015573605564572e-07,3.4276657802207195e-07
N20000132,35.75501294516166,0.24806252780010415,15.00404399214101,10.79309190712036,36.967133230776156,4.76240276448122e-07,8.193783659833561e-07,5.523802531503121e-07,5.254428100829813e-07,4.524899405043379e-07,1.232652571069056
N20000133,43.22653543556726,0.49504393669090707,24.753393606903103,1.0181721694006673,29.426012903412442,2.2967743765506698e-07,3.6944198758050356e-07,5.579751052679303e-08,1.793718264866803e-07,2.039557730854232e-07,1.0808409097810852
N20000134,40.770589331214985,0.4879920097709451,26.328482759986503,1.9075630702968842,28.867043558015897,1.6612942315350955e-07,7.034554922628099e-07,7.648925150598335e-08,3.585864475040029e-07,8.15109797197222e-07,1.6383271509443638
N20000135,33.506314961812905,1.9734913262752383,42.955144537470034,0.3312670907791622,21.233779163278026,7.27237081492633e-07,1.056552051687884e-06,1.1641980769910443e-07,2.041201716960573e-07,1.4315879468732874e-07,6.728967355058301e-07
N20000136,33.23254375966841,1.8744684738028083,45.159538421879446,0.19142734278523205,19.542016258031605,1.2103921250072388e-06,2.4067390123374616e-06,7.074559478459256e-08,2.3058393086217422e-07,5.279985361643618e-07,1.2973732893133912e-06
N20000137,61.73775454899174,2.32760128932189,17.319886283394457,1.0983384721653442,15.795323110504484,2.509963659980976e-07,4.372483341860281e-07,5.2938567548586565e-08,1.0651464084468859e-07,1.2341212336509986e-07,1.7210953245120537
N20000138,77.10829682739137,5.670723799143145,5.078712368525343,0.27760146598404783,8.850642116768407,1.0435490153962055e-06,4.059016426536958e-07,2.752059920299991e-07,1.6795159620224297e-07,7.840206801821293e-08,3.014021451177402
N20000139,44.23176182882906,5.528294520194354,39.36323699730751,0.6221820327073024,10.25452216178068,9.81353398180374e-07,6.130245103832084e-07,1.602525997332759e-07,1.873501760392401e-07,1.476380477754815e-07,3.695623558944735e-07
N20000140,23.18661093592145,0.35251248847068195,1.6327303597919205,68.1815437472456,6.151592417986735,8.984507406082946e-08,2.5828959185976615e-07,3.83694909557797e-08,2.831654553550804e-08,6.327865456876208e-09,0.49500962943504295
N20000141,35.97896684593267,0.3885950856961243,41.02912524010237,0.5168849116772388,22.086426973818817,2.5819689139733275e-07,2.394823883136016e-07,1.5769400676283849e-07,1.228977909443182e-07,1.2742303487468566e-08,1.5175940081238718e-07
N20000142,82.36765548512344,11.197831681849278,2.623291640158326,0.5093013137373884,3.3019157554050493,8.200651455910273e-07,2.8142783556839165e-07,1.6240530480255736e-06,3.480322228249749e-07,1.8220473414529556e-07,8.679435288558217e-07
N20000143,37.95649874760226,0.22375573773801846,13.533303150555726,2.398020021823868,43.52777705298254,3.0160700644639113e-07,1.580535506753839e-06,9.04488214207919e-08,4.6765613498823985e-07,1.603101433523199e-06,2.3606412459486688
N20000144,38.52087198033192,7.4283132025175655,46.12311758950393,1.1534702328778337,6.774225896231368,5.371561533545553e-07,1.404327470742121e-07,1.2544381470473542e-07,1.0526140427771231e-07,1.9057513000295076e-08,1.7118574661988744e-07
N20000145,73.23787814116474,20.918063617587578,3.6320035376062343,0.3351518640555915,1.8768971554148246,1.0328956832172356e-06,5.470751741706083e-07,1.672991566589789e-06,2.9054734857114514e-07,2.497210669830012e-07,1.8909402065954008e-06
N20000146,81.36192309154522,11.028571147462905,0.6402001993471677,0.20922285085685158,3.310981767134999,2.9945395412560916e-07,3.1034031409372593e-07,2.036970828100457e-06,2.4095821094731966e-07,1.6404057421540556e-07,3.4490978918889574
N20000147,75.20565125043437,13.051776397751851,8.964719688035279,0.7935636379121735,1.9842869268971026,3.836242851492037e-07,1.506695703329739e-07,6.832555826590599e-07,2.0634532938837166e-07,1.932908083318392e-07,4.817836454528446e-07
N20000148,35.51766029382803,5.1037381144435265,45.99987428331961,0.8269483964287876,12.551776254670276,8.131314772575696e-07,7.786937770994213e-07,1.567567313174177e-07,2.3771196553528756e-07,2.705835970205175e-07,4.0043219495172877e-07
N20000149,39.59710954042376,0.44135637256436994,20.952976847435075,0.7879585459698139,35.471674155886014,3.6274045600760116e-07,3.4829778746708873e-06,1.6112195663887217e-07,3.740269684485999e-07,1.437137883482715e-06,2.7489187197158382
N20000150,88.73532291233258,5.426100564717644,0.5216429268252669,0.24978070346266734,2.4608282787873335,2.339515461427338e-07,1.4763787511127608e-07,1.246960880873439e-06,1.1310677950715601e-07,5.7610909600565444e-08,2.606322814606528
N20000151,50.95461524015118,4.891293590379792,27.88549422049898,1.217540379599378,15.051054612211098,5.032522727913785e-07,4.990138451227632e-07,2.451318188852969e-07,2.043154815923376e-07,8.115665928815597e-08,4.242895118928585e-07
N20000152,25.8515891332401,0.5027709613306195,33.061882342678565,5.2020490410218105,33.66738601265633,4.25419543452801e-07,2.429277059063104e-06,1.756299589275934e-07,3.362110667535957e-07,7.058477899364574e-07,1.7143184366871593
N20000153,80.05641047521269,8.627816211503786,2.1870688967372782,0.3086758985084865,4.65075139984001,4.286536666226831e-07,4.298095622014538e-07,1.024405895314604e-06,1.845393231715903e-07,1.365916620139495e-07,4.169274914197634
N20000154,79.76872134993049,9.975321200213552,3.782258157672728,0.5238954778893775,5.949798111543642,8.769020659509784e-07,7.135814829334296e-07,2.6946102837697426e-06,4.269709094816413e-07,2.92478632490946e-07,6.982068686642844e-07
N20000155,90.97228593861911,1.944905858586704,0.5557082298913264,0.1321899650628021,3.7093381460813,1.0268020727340295e-07,1.7961366202536615e-07,3.4941474285151195e-07,1.1726153424809437e-07,1.2678536811899782e-07,2.6855709860032584
N20000156,34.106198422660086,4.255838874835098,55.65906842538369,1.02069679147311,4.958196749988191,2.2852754791546444e-07,1.0498973474088489e-07,1.3948009792215716e-07,1.0805265384410184e-07,3.559141173084677e-08,1.1901837004277741e-07
N20000157,50.05560331840824,5.895761792956401,32.98631962598748,1.0647327149438772,9.997580897048026,4.5573218245501413e-07,3.1885609480526274e-07,2.312458780753608e-07,2.231720732766092e-07,1.1345471988328001e-07,3.0819503214071075e-07
N20000158,36.14951781356911,0.2779734305257389,27.061335508861482,1.63337633777993,32.85154928325496,3.13422215613512e-07,3.226148276374284e-06,1.8442776377870984e-07,5.078612885812615e-07,5.165185374354942e-06,2.026238228963869
N20000159,83.66585781316876,10.525079039529116,0.9532901691526657,1.3319239444807036,1.6157085956203774,3.725763250441265e-07,9.692566074426051e-08,1.298563427438078e-06,1.9410637239087196e-07,1.2266664692644534e-07,1.908138353209936
N20000160,39.50960040091855,0.6744247218120218,32.405223536855395,23.409259717179626,3.857606425565848,1.0081001190422533e-07,3.066912471883988e-08,1.933950401730865e-07,2.7285486230037384e-07,5.351563559179517e-07,0.1438840647831546
N20000161,52.22624378413758,6.712721633607479,29.22468289360884,6.563480760321255,5.039120818641219,9.978893080739504e-08,7.689851207997084e-08,6.228555257214875e-08,5.962169569646582e-08,3.1283563442485506e-08,0.23374977980536127
N20000162,43.58151307961524,0.5552434276323344,2.291004500425692,0.8592195864409427,46.6582898380154,2.708798295000235e-07,5.229687665666532e-06,2.2113291712195934e-07,4.5175782134135195e-07,2.2748236141160445e-06,6.054721119588531
N20000163,65.28294223967762,6.808674360206128,18.278313358764436,4.735095886682492,4.607809405448565,9.973115651284464e-08,6.563288811909682e-08,1.8835177976340442e-07,1.2582566556850216e-07,8.218800991834391e-08,0.2871641874912614
N20000164,70.51881533410835,3.9724682062655727,1.7502701207466325e-05,2.8173532761983906,21.458202094720534,5.828710988375003e-07,0.8373553715888299,5.238273701891549e-07,3.825998983476127e-07,4.0392445945119683e-07,0.39578632119427104
N20000165,76.56921412702103,13.525299361729662,1.4310035778413398e-05,0.5719381285005393,8.268157761185012,7.477434461530257e-07,0.624356801047459,5.397731952297585e-07,1.6255258932199204e-07,1.1308290913415763e-07,0.44101794732838767
N20000166,26.366995225494506,0.6681884157550227,7.730832239511498,1.0172787727792187,57.89591712006323,2.3574358225953152e-07,1.1025884420385388e-05,2.6839401812116547e-07,5.939947988507982e-07,1.9287390042250307e-06,6.3207741736407
N20000167,27.48742241737724,0.25399474312618137,7.98739374180287,0.19156732842411622,62.44115778877435,9.578839558409664e-08,3.667475575950315e-06,2.3978647431253063e-08,1.7543374206564897e-07,1.3870334508300004e-06,1.6384586307854418
N20000168,60.332240284693725,29.586059574927713,3.401617243586487e-06,0.29110363286325763,7.419868058932912,7.284566243421455e-07,1.416321185815055,1.3149510126973735e-07,1.8891343115867682e-07,5.744231235810447e-07,0.9544022378618098
N20000169,75.36661142376369,7.627701877411916,1.3019033696053037,1.2096152374758433,9.101919895786606,1.3942282496203102e-07,7.98880299525069e-07,1.6318458433509693e-06,2.6211053759689554e-07,1.2147663759193196e-07,5.3922452422205085
N20000170,79.72688630466942,14.928903973750945,2.0674382391861666e-06,0.6935969949696883,3.9355236992782787,2.9273362590458563e-07,0.34891920135653215,2.2680202750255543e-07,1.283572389046642e-07,2.281211324127596e-07,0.36616688252288127
N20000171,68.49135983891205,6.048500216702119,16.179138401093358,2.120452573566133,6.095825358031192,1.9444361721042432e-07,1.5922651395008208e-07,2.3738621732235596e-07,1.081608440489892e-07,4.226375024898631e-08,1.0647228702142242
N20000172,58.14162888172253,7.468513250361743,19.043063400974557,7.110849869754798,7.244286554363705,1.4440805478284563e-07,4.295176246256981e-07,8.129227407334953e-07,3.505243064637598e-07,2.0789174309633445e-07,0.9916560975582042
N20000173,69.08269996953264,7.92383420028579,3.6917934866187595e-06,2.43868786585647,18.055428389070844,5.130534116901492e-07,1.7523790618926707,4.6658982866073796e-07,4.001809085870265e-07,8.012553632825853e-07,0.746964640488604
N20000174,58.518974887564866,39.429324417821135,1.4092942896268033e-06,0.4685783759260629,0.933622903290871,2.934044526762995e-07,0.2027595611697569,7.51222588762216e-07,1.5898974333595052e-07,4.951018033207334e-07,0.4467367462144207
N20000175,74.78791337829792,15.167597332508837,1.436962075875508e-06,0.3899425489248692,7.787265857451131,3.7859154137199266e-07,1.168897064249298,4.7050898738123034e-07,1.5082435921756542e-07,8.591770253096666e-08,0.698381295763308
N20000176,73.43775196908673,20.558447121648214,4.100656474498941e-06,0.7008124199027579,4.871966005175905,5.432568805802535e-07,0.1923193877848248,1.6323561839934645e-07,7.926704184764095e-08,4.573314350503359e-08,0.2386981642524304
N20000177,64.37947753510942,10.340582009336254,7.841483682842408,0.9671726267408791,12.212958764678248,1.8720065176854104e-07,1.2730081357699503e-06,5.435713863453544e-07,3.3525163717109446e-07,2.8154689735222917e-07,4.258322760714072
N20000178,29.414480690673816,65.46597946232072,3.301043970742774e-07,3.0678746338643768,1.0522480540857704,2.559757005008649e-07,0.6377751119918038,4.437115883185485e-06,2.295736840373445e-07,2.591351245415544e-07,0.361636535158715
N20000179,53.13844678759519,42.17876053302535,2.9590949039764016e-06,0.9773667401579234,2.8786214814461033,2.521522631680475e-07,0.4639912516708253,3.7378230154232077e-07,1.0752418449589521e-07,1.1297547939036237e-07,0.36280940057549316
N20000180,75.84260372082137,21.52484180955456,1.1368976113975085e-06,0.279229741898032,1.526341944732645,4.634752901380834e-07,0.2537362436147485,4.4003718313531363e-07,1.4656170355358203e-07,3.585015095858636e-07,0.5732439939053473
N20000181,52.67458956339357,45.02359551613567,6.517053867621869e-07,0.3929569548007325,1.1485195063145073,1.1083834704306324e-06,0.27956541194519174,1.971230130592397e-06,1.9284629757107152e-07,1.1339649041450261e-07,0.48076900984855514
N20000182,69.5101375927251,28.760984039033232,5.144933434855747e-07,0.4593115334057247,0.7593933576045824,3.8179449481521725e-07,0.1297834598080238,9.765497901015943e-07,1.5905581256556983e-07,3.4474632107732633e-07,0.38038764078357995
N20000183,76.79883554215992,11.78189046363919,5.909508148822304e-07,0.07520861626778655,6.9039185684741335,1.02810818085251e-06,1.8951472638217892,1.186933347012832e-06,2.362096722080286e-07,3.348404868899872e-07,2.5449961685946745
N20000184,74.62380341512777,21.302654215305044,2.588650626850664e-07,0.31594038051007517,2.361528465232859,8.209021850469183e-07,0.5155151385325153,3.209782415335988e-06,2.5340871772246595e-07,1.970034503306895e-07,0.8805536453299093
